county,year,rolling_3yr_mean,yield_bu_acre,lag1_yield,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
adair,2013,132.1,137.8,104.4,0.4901391883095108,0.004365390767386083,0,-7.904902366347001,0.5732228772281326,0.0
adair,2014,131.66666666666669,169.3,137.8,0.5487454879449702,0.005757315978152786,0,-6.41708229704801,0.22244443326927496,0.0
adair,2015,137.16666666666666,176.5,169.3,0.5490389082054254,0.004719630595717158,0,-5.553133424278043,0.37396150427863767,0.0
adair,2016,161.20000000000002,190.3,176.5,0.5530453042585401,0.004054207482611414,0,-5.929139684393531,0.2513154623607641,0.0
adair,2017,178.70000000000002,175.2,190.3,0.5532419466585082,0.004563904759302356,0,-5.676155046472802,0.15518291307642784,1.0
adair,2018,180.66666666666666,149.5,175.2,0.6024714220966086,0.006766446721737595,0,-6.2276899918625155,0.17171972325286314,0.0
adair,2019,171.66666666666666,176.5,149.5,0.5224789711954444,0.004117247713691149,0,-6.681100596089722,0.4961331210392296,1.0
adair,2020,167.06666666666663,168.7,176.5,0.5093548523595663,0.003765740356706388,0,-7.215270108905468,0.01891089691768373,0.0
adair,2022,164.9,164.2,168.7,0.4986650211703081,0.004805098166223674,0,-6.806568685045262,0.37968620760814076,1.0
adair,2024,169.79999999999998,211.2,164.2,0.5723268918346488,0.005082849311425752,0,-4.638804483962668,0.3227748000057204,2.0
adams,2013,133.6,147.6,109.8,0.5058744211078342,0.004278488945627401,0,-7.916306718643993,0.5825151781651463,0.0
adams,2014,136.36666666666667,169.9,147.6,0.5601866374592753,0.005784495687960007,0,-6.276911112233083,0.07908669178063622,1.0
adams,2015,142.4333333333333,169.6,169.9,0.5411491126184002,0.004207485483883909,0,-5.568441144986036,0.3268230193974487,0.0
adams,2016,162.36666666666667,187.4,169.6,0.5773182946373313,0.004534916999844803,0,-5.953637356576394,0.1914093830165302,0.0
adams,2017,175.63333333333333,179.9,187.4,0.5730415880190578,0.0046894703048113015,0,-5.755380184235351,0.149665748700082,0.0
adams,2018,178.9666666666667,171.6,179.9,0.6296870375492724,0.007174574953980785,0,-5.931605901022172,-0.14092946539171267,0.0
adams,2020,179.63333333333333,173.3,171.6,0.5169749989448383,0.003935716510215676,0,-7.323880886890512,0.051986386913074493,0.0
allamakee,2013,167.56666666666666,162.1,153.6,0.5180763709453897,0.005199659476915145,0,-7.493952059020549,0.6151176595186789,1.0
allamakee,2014,163.0,175.6,162.1,0.5269996439513813,0.005936170310584689,0,-6.911510213925229,0.48167478474167674,0.0
allamakee,2015,163.76666666666668,175.4,175.6,0.5534978034828378,0.00465214087448823,0,-5.638736520645036,0.349608900502859,0.0
allamakee,2016,171.03333333333333,205.1,175.4,0.5869633922084065,0.0047863583765837,0,-5.816238182325039,-0.1528196069850774,0.0
allamakee,2017,185.36666666666665,190.5,205.1,0.5318211552928669,0.0032719463486891903,0,-5.588928486045024,0.4134524138928598,0.0
allamakee,2018,190.33333333333334,198.4,190.5,0.5276948175429306,0.005289963298000185,0,-6.913999571270015,0.491994720934209,0.0
allamakee,2019,198.0,187.2,198.4,0.5142746535555901,0.004764103737323093,0,-6.807280412542724,0.5326528255760729,0.0
allamakee,2020,192.03333333333333,196.3,187.2,0.494336714870157,0.003544396870885516,0,-7.281204374574525,0.1231285533702106,0.0
allamakee,2021,193.96666666666667,198.5,196.3,0.5643579057771098,0.0042616718670709436,0,-5.785145529567837,-0.042903538426084735,0.0
allamakee,2022,194.0,215.9,198.5,0.4918190216185016,0.0035865198784200414,0,-6.82145113745678,0.31181040494172874,0.0
allamakee,2023,203.5666666666667,183.9,215.9,0.5223657999533087,0.004674702835220632,0,-5.32123183585256,-0.10299501606862879,0.0
allamakee,2024,199.43333333333337,216.3,183.9,0.5966969448413614,0.004257190176682876,0,-4.9073555067579395,0.4602957561342771,0.0
appanoose,2013,130.36666666666667,109.1,120.1,0.5649970345499962,0.004388065620817935,0,-7.564819025581832,0.5555986359326541,0.0
appanoose,2014,127.39999999999999,170.9,109.1,0.6119375747306622,0.005914632853906004,0,-6.358089943524705,0.18134484686529656,1.0
appanoose,2015,133.36666666666667,154.3,170.9,0.6137709892622482,0.005202873961817783,0,-5.38140186611578,0.21901281225310085,0.0
appanoose,2016,144.76666666666665,186.3,154.3,0.6104603567969669,0.004358806210271705,0,-5.976529252313696,-0.0011406451512629779,0.0
appanoose,2017,170.5,170.0,186.3,0.5998687462914285,0.004138477298398113,0,-5.444903459367948,0.13372871495361205,0.0
appanoose,2019,170.20000000000002,166.8,170.0,0.560799475895864,0.003509059245532054,0,-6.442818526639,0.3359104047034136,0.0
appanoose,2020,174.36666666666667,143.6,166.8,0.5571324013720167,0.0032230411629979995,0,-7.58066722809696,0.08718918059847965,0.0
appanoose,2021,160.13333333333335,171.6,143.6,0.5884502854443582,0.003410045082327816,0,-6.577778412058711,0.11027835904214223,0.0
appanoose,2022,160.66666666666666,146.1,171.6,0.560516919061547,0.004762630329878344,0,-6.485378352750896,-0.11587919177825634,0.0
appanoose,2023,153.76666666666668,172.8,146.1,0.6000555158233662,0.005306168303646953,0,-4.9688274450877294,-1.1447244655841997,0.0
audubon,2013,150.5666666666667,157.1,114.8,0.4321230402395011,0.00415065274495683,0,-8.012344002384342,0.6250838962549341,0.0
audubon,2014,149.49999999999997,185.5,157.1,0.49136699637540354,0.00541500869084639,0,-6.4484252536081,0.3302155219618038,0.0
audubon,2015,152.46666666666667,189.8,185.5,0.4722474780319936,0.0042174977443580845,0,-5.5842616776877865,0.44140266803101885,0.0
audubon,2016,177.46666666666667,206.1,189.8,0.49222346148116486,0.003935135672473243,0,-5.837132620625189,0.35080739264527167,0.0
audubon,2017,193.79999999999998,211.2,206.1,0.5068495043610252,0.004828547711950879,0,-5.713318775961945,0.2177708825659832,0.0
audubon,2018,202.36666666666667,180.0,211.2,0.5768336224468161,0.007043659250213558,0,-6.494551362832587,0.3497503526110167,0.0
audubon,2019,199.1,216.0,180.0,0.49675189491541444,0.004892973370197311,0,-6.73633933745224,0.4918250633157656,0.0
audubon,2020,202.39999999999998,170.8,216.0,0.47520393611423306,0.004209359120382951,0,-7.104628794567365,-0.13862178375573322,0.0
audubon,2021,188.93333333333337,216.0,170.8,0.48044156331750354,0.0038970182037479126,0,-6.138368092443194,0.06521593298369843,0.0
audubon,2022,200.93333333333337,197.9,216.0,0.4456065087064715,0.004454476701669447,0,-6.92895716926261,0.4623311112603182,0.0
audubon,2023,194.9,197.6,197.9,0.5069243435799009,0.005981067020960929,0,-4.732361809958524,-0.619044894768035,0.0
audubon,2024,203.83333333333334,224.2,197.6,0.5155290377272761,0.005248191542886981,0,-4.77966478704678,0.36984052567656145,0.0
benton,2013,155.16666666666666,163.7,129.3,0.42964133241234204,0.0038424089011791568,0,-7.1032929178803474,0.6383686000112039,1.0
benton,2014,150.06666666666666,185.4,163.7,0.49522218622800307,0.005149430105576842,0,-6.343621874141951,0.4382682433362,1.0
benton,2015,159.46666666666667,187.5,185.4,0.4992256583235773,0.005093745052337176,0,-5.156096798396941,0.3297491480397485,0.0
benton,2016,178.86666666666667,199.9,187.5,0.5483241874359818,0.005419918935892601,0,-5.720853898582389,0.17827834113053023,0.0
benton,2017,190.9333333333333,215.3,199.9,0.5085623994490845,0.005163895057272952,0,-5.3448334844952825,0.4124499062323784,1.0
benton,2018,200.9,214.6,215.3,0.5516337762939167,0.006706525922266312,0,-6.386251430584753,0.303920961999067,0.0
benton,2019,209.93333333333337,197.6,214.6,0.45826676672426414,0.004345934706832588,0,-6.432199523544728,0.5141963292597465,1.0
benton,2020,209.16666666666666,144.8,197.6,0.47812053570172386,0.0037868583637166186,0,-7.159584703708768,0.1999456563678889,0.0
benton,2021,185.66666666666666,211.7,144.8,0.49896721855277343,0.004285008048648987,0,-5.875175502099804,-0.12814313831346608,0.0
benton,2022,184.69999999999996,221.7,211.7,0.4688858896996076,0.004320902062473624,0,-6.495966036563956,0.32867571238105564,0.0
benton,2023,192.73333333333335,199.7,221.7,0.48001117424356077,0.005036272755415427,0,-5.061747200229714,-0.5093539130741663,0.0
benton,2024,211.0333333333333,238.6,199.7,0.5369816866505666,0.005083165109937672,0,-4.524467294316789,0.43532731960521637,2.0
black hawk,2013,160.96666666666667,166.1,126.4,0.41824848421654637,0.0040259136419609496,0,-7.323738600100912,0.6179914521190725,0.0
black hawk,2014,159.53333333333333,165.2,166.1,0.47892672409883263,0.004883322190667122,0,-6.480924312084943,0.4305400534585466,0.0
