county,year,rolling_3yr_mean,yield_bu_acre,lag1_yield,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
adair,2013,132.1,137.8,104.4,0.6892826611451502,0.005205916714513845,0,-4.779265439324114,0.3692619254599707,0.0
adair,2014,131.66666666666669,169.3,137.8,0.7622518278079754,0.006336981103251176,0,-3.5751619685606286,0.2760654847916173,0.0
adair,2015,137.16666666666666,176.5,169.3,0.7546284714263453,0.005537967751758508,0,-3.0013294066295977,0.302113888711906,0.0
adair,2016,161.20000000000002,190.3,176.5,0.7510378806298604,0.00509890458639807,0,-2.5219910057704347,-0.10164911749834463,0.0
adair,2017,178.70000000000002,175.2,190.3,0.743701381398035,0.005243623666719326,0,-2.68452523501173,-0.21250240741567442,1.0
adair,2018,180.66666666666666,149.5,175.2,0.8023228867204724,0.006847730982037606,2,-2.7298582054410687,0.1319993651942614,1.0
adair,2019,171.66666666666666,176.5,149.5,0.6981717403752252,0.004718093735853404,0,-3.897271558394852,0.3403414251693585,1.0
adair,2020,167.06666666666663,168.7,176.5,0.7367188169061739,0.005231848055599376,0,-3.5712112297745655,0.08807582078117542,0.0
adair,2022,164.9,164.2,168.7,0.7005332961554449,0.0056635018869841715,2,-3.399109620112732,0.12388354963489341,1.0
adair,2024,169.79999999999998,211.2,164.2,0.7719549192246271,0.00572499840705679,1,-1.8539856098951901,0.2455990773883325,2.0
adams,2013,133.6,147.6,109.8,0.6990678525194123,0.005122773699784463,0,-4.814387291192441,0.3808406947654556,0.0
adams,2014,136.36666666666667,169.9,147.6,0.7831267336505272,0.006527761924014682,0,-3.41973147506717,0.08665793337025958,2.0
adams,2015,142.4333333333333,169.6,169.9,0.7330857646184661,0.005079445300125845,0,-3.0161008220819916,0.20072781492202676,0.0
adams,2016,162.36666666666667,187.4,169.6,0.7691968386291671,0.0052957917200920765,1,-2.4409805348369993,-0.233232380396509,0.0
adams,2017,175.63333333333333,179.9,187.4,0.7630020655230231,0.005323945346836379,0,-2.7674586423339917,-0.1643649121958825,0.0
adams,2018,178.9666666666667,171.6,179.9,0.8314068863544761,0.007111706175934756,4,-2.4791505092936568,-0.05506490605611921,0.0
adams,2020,179.63333333333333,173.3,171.6,0.7392670247907432,0.005218793761124411,0,-3.6544908122456476,0.051668445184359785,0.0
allamakee,2013,167.56666666666666,162.1,153.6,0.6857126430806548,0.005108566759002131,0,-4.503838630261258,0.5206041585113519,1.0
allamakee,2014,163.0,175.6,162.1,0.7384295389373664,0.006208958818967689,0,-3.6924069414702707,0.4250273915072734,0.0
allamakee,2015,163.76666666666668,175.4,175.6,0.755877016146257,0.005499516947143433,0,-3.1292931030551934,0.2684789086395967,0.0
allamakee,2016,171.03333333333333,205.1,175.4,0.7862281982658417,0.0055590013202224155,0,-2.723581289255195,-0.3886453447756776,0.0
allamakee,2017,185.36666666666665,190.5,205.1,0.7274271241248836,0.004556717769780082,0,-2.7534919464340035,0.24028317319419545,0.0
allamakee,2018,190.33333333333334,198.4,190.5,0.7472143918401531,0.006220150091388004,0,-3.4052647941316483,0.40112774155292213,0.0
allamakee,2019,198.0,187.2,198.4,0.7186612136935376,0.00533953222694763,0,-3.8711236936402784,0.4200541370488152,0.0
allamakee,2020,192.03333333333333,196.3,187.2,0.7182270140360109,0.005051095711433592,0,-3.7498003258011767,0.21999588053688202,0.0
allamakee,2021,193.96666666666667,198.5,196.3,0.7685097373018956,0.0052438742635725006,0,-2.1501232102824535,-0.18015594230791593,0.0
allamakee,2022,194.0,215.9,198.5,0.7191320782352804,0.005147021097588074,0,-3.580896661699306,0.1384660912964079,0.0
allamakee,2023,203.5666666666667,183.9,215.9,0.7503977985939401,0.005853855037650017,0,-2.253818493462262,-0.4194005486542941,0.0
allamakee,2024,199.43333333333337,216.3,183.9,0.7526849160801194,0.0045712895375523465,0,-2.2918441177748665,0.3220732130961048,1.0
appanoose,2013,130.36666666666667,109.1,120.1,0.7049527715930779,0.004334863484513882,0,-4.594722643252423,0.38566020388852484,0.0
appanoose,2014,127.39999999999999,170.9,109.1,0.7990621818830209,0.006087666197919271,0,-3.524114265463421,0.13501938976287217,1.0
appanoose,2015,133.36666666666667,154.3,170.9,0.7806123903727679,0.005244239409813982,0,-2.9470183555766667,0.22978217342929805,3.0
appanoose,2016,144.76666666666665,186.3,154.3,0.7844540094038697,0.0048503172374332795,1,-2.540780079057953,-0.4453387328211505,0.0
appanoose,2017,170.5,170.0,186.3,0.7423005420740701,0.00437948876533614,2,-2.4057216663551273,-0.16943941660752201,0.0
appanoose,2019,170.20000000000002,166.8,170.0,0.6911258288092814,0.00370639769054775,0,-3.7971066417290125,0.23520377816803603,1.0
appanoose,2020,174.36666666666667,143.6,166.8,0.7529875534601617,0.004463823132944556,0,-4.112070380218299,0.07885319325645088,0.0
appanoose,2021,160.13333333333335,171.6,143.6,0.7576556065808537,0.004279298277775441,1,-3.0979600533951803,-0.014656302688157088,0.0
appanoose,2022,160.66666666666666,146.1,171.6,0.738239685715985,0.005212990399992022,2,-3.016304112546397,-0.5134239835937531,0.0
appanoose,2023,153.76666666666668,172.8,146.1,0.8030066791855213,0.005831224681888463,0,-2.131270638861235,-0.8793625812493249,0.0
audubon,2013,150.5666666666667,157.1,114.8,0.6781128337808923,0.00568000096510125,0,-4.839355181274035,0.4469820471510176,1.0
audubon,2014,149.49999999999997,185.5,157.1,0.7537518631843443,0.006824919750260515,0,-3.61524112458382,0.37219823410162656,0.0
audubon,2015,152.46666666666667,189.8,185.5,0.7366286696304889,0.006023569803093046,0,-3.0155528126283677,0.4015981922190779,0.0
audubon,2016,177.46666666666667,206.1,189.8,0.7341410203191296,0.0056103635680485806,0,-2.5099579981357145,0.02791053586623972,0.0
audubon,2017,193.79999999999998,211.2,206.1,0.756458780181887,0.006196287743205075,0,-2.754994917655175,-0.09455595993467962,0.0
audubon,2018,202.36666666666667,180.0,211.2,0.8315261258584578,0.007724411634533703,1,-2.937826736138163,0.3041993008727067,0.0
audubon,2019,199.1,216.0,180.0,0.7482419337614435,0.006251143232273215,0,-3.8732897122574617,0.3221371044495107,0.0
audubon,2020,202.39999999999998,170.8,216.0,0.7454185919443876,0.006184346413539142,0,-3.342289268687825,-0.1903314792051719,0.0
audubon,2021,188.93333333333337,216.0,170.8,0.7491927775176759,0.005906100422066426,1,-2.368119480601809,-0.27125278458143676,0.0
audubon,2022,200.93333333333337,197.9,216.0,0.7165912685138646,0.006309799576677525,1,-3.570744987048462,0.26206385677879485,0.0
audubon,2023,194.9,197.6,197.9,0.7830574305185616,0.007329739366570672,0,-1.8649692502322814,-0.749884300040134,0.0
audubon,2024,203.83333333333334,224.2,197.6,0.7761948194308357,0.006633108517634119,0,-2.04455477995306,0.30206470586332124,0.0
benton,2013,155.16666666666666,163.7,129.3,0.6755298610248136,0.005422138520403441,0,-4.270616968309003,0.5425735229165846,1.0
benton,2014,150.06666666666666,185.4,163.7,0.7519186575816037,0.006472425189879058,0,-3.437926129900905,0.42531997743279426,3.0
benton,2015,159.46666666666667,187.5,185.4,0.7723053457091803,0.0066524731018343265,0,-2.7743552642268803,0.2730902384269064,0.0
benton,2016,178.86666666666667,199.9,187.5,0.8061309266734809,0.006780428824795951,0,-2.647450977406354,-0.06748178832459757,0.0
benton,2017,190.9333333333333,215.3,199.9,0.7718822385548609,0.0065812083109695425,0,-2.5665911725742028,0.2003597219693788,1.0
benton,2018,200.9,214.6,215.3,0.8250655704061317,0.007719099795836823,0,-2.882225087168731,0.22822679287760714,1.0
benton,2019,209.93333333333337,197.6,214.6,0.7045121874841364,0.005736570823211542,0,-3.673811374113992,0.34430345016230574,3.0
benton,2020,209.16666666666666,144.8,197.6,0.7445016666419296,0.005858324796384285,0,-3.7505863138859414,0.24338130961259988,0.0
benton,2021,185.66666666666666,211.7,144.8,0.7559285707691911,0.00597586036090489,0,-2.354400436969968,-0.07333594249801056,0.0
benton,2022,184.69999999999996,221.7,211.7,0.7328335759651665,0.006187765909544587,1,-3.291522215414652,0.06215538366998177,0.0
benton,2023,192.73333333333335,199.7,221.7,0.7662962208960559,0.00676660265198687,0,-2.0679759146540846,-0.7915191357429552,0.0
benton,2024,211.0333333333333,238.6,199.7,0.7738565086679206,0.006174096591401238,0,-1.9311556312953115,0.24978795488123395,2.0
black hawk,2013,160.96666666666667,166.1,126.4,0.655604771964494,0.005286862711622035,0,-4.405132543798846,0.5320520735722275,0.0
black hawk,2014,159.53333333333333,165.2,166.1,0.7312715798844945,0.006243261950235487,0,-3.5073223940404805,0.4614156239785809,2.0
black hawk,2015,152.56666666666666,192.9,165.2,0.7814189181679156,0.006665193705408478,0,-2.8224109739757193,0.2586733479505253,1.0
black hawk,2016,174.73333333333332,206.4,192.9,0.7917190035829502,0.006425349083896675,0,-2.574145427776047,-0.17539302884814426,1.0
black hawk,2017,188.16666666666666,209.2,206.4,0.7764990763654538,0.006433178956020244,0,-2.548326325427084,0.11163999454671993,1.0
black hawk,2018,202.83333333333334,206.2,209.2,0.7915481026809935,0.007430890463960456,0,-3.1418433595160895,0.3908622730017877,0.0
black hawk,2019,207.26666666666665,205.1,206.2,0.728640754347373,0.006166091275015636,0,-3.687303591390142,0.36296978126966883,0.0
black hawk,2020,206.83333333333334,169.8,205.1,0.7292817186676253,0.005608593764323588,0,-3.6692408505794507,0.23526406974725292,0.0
black hawk,2021,193.70000000000002,193.6,169.8,0.7351551810876188,0.005771154044450486,0,-2.1100429034558843,-0.269750149720306,0.0
black hawk,2022,189.5,202.4,193.6,0.7050888427657894,0.0056058781544670215,1,-3.4296103896854486,0.1816448020621323,0.0
black hawk,2024,188.6,205.9,202.4,0.7559635652545955,0.005915468071810341,0,-1.955941766472396,0.26926181956708717,1.0
boone,2013,164.03333333333333,154.2,147.1,0.6728145060637325,0.005510566522743819,0,-4.740756817059422,0.5033541065770892,1.0
boone,2014,161.26666666666668,180.9,154.2,0.7876231158639659,0.007236326099287114,0,-3.680778942163048,0.46725781288352874,0.0
boone,2015,160.73333333333332,192.3,180.9,0.7844655580092611,0.006703427500729374,0,-2.8523450008045224,0.3178241169575332,0.0
boone,2016,175.79999999999998,208.4,192.3,0.7977700099747145,0.006594169003515938,0,-2.5435535660644,-0.00200052077961699,1.0
boone,2017,193.86666666666667,192.4,208.4,0.7919719673201123,0.006784942200359676,0,-2.592288608726701,-0.06394409527465075,1.0
boone,2018,197.70000000000002,193.7,192.4,0.8206405826647764,0.007578900688291743,0,-3.070819613308956,0.4008675822789005,1.0
boone,2019,198.16666666666666,194.8,193.7,0.759210918692229,0.006419486211414378,0,-3.772929720923912,0.2706539047383101,0.0
boone,2020,193.63333333333333,160.7,194.8,0.7954467599911444,0.006741761886839785,0,-3.4023945334088275,-0.114110820698165,0.0
boone,2021,183.0666666666667,208.4,160.7,0.769375413507212,0.006244750541952769,0,-2.2292592819476944,-0.3660268246019169,0.0
boone,2022,187.96666666666667,202.4,208.4,0.7152430778855625,0.005924711427503721,1,-3.5735417187078813,0.13710337269294956,0.0
boone,2023,190.5,226.5,202.4,0.8098199894055147,0.007389160521568143,0,-2.1204471208239895,-0.4138790284943398,0.0
boone,2024,212.4333333333333,217.6,226.5,0.765431497022525,0.006342950761002654,0,-2.0000315410110225,0.23878597131662863,0.0
bremer,2013,168.13333333333335,175.1,133.3,0.6750343091857961,0.005448582272658151,0,-4.458650658710237,0.5361230497858572,0.0
bremer,2014,168.29999999999998,159.0,175.1,0.7086662298237149,0.006054449555284605,0,-3.567966293081682,0.48859669722702653,1.0
bremer,2015,155.79999999999998,203.1,159.0,0.7842449357539212,0.006652913737814322,0,-2.886121340481086,0.2742012257534784,1.0
bremer,2016,179.0666666666667,210.6,203.1,0.8016291491449788,0.006494541026001382,0,-2.5538339793982825,-0.2405271124467576,1.0
bremer,2017,190.89999999999998,212.7,210.6,0.7752659510415366,0.006201037893181495,0,-2.5632619709641347,0.08823109558561024,1.0
bremer,2018,208.79999999999998,212.4,212.7,0.7874017800269768,0.0075205208174984875,0,-3.2731457302261227,0.44932481134158075,0.0
bremer,2019,211.9,212.5,212.4,0.7441172293557863,0.006287669525197454,0,-3.711347692089129,0.3779928540263117,1.0
bremer,2020,212.5333333333333,187.6,212.5,0.7403500948685908,0.0058290224578874,0,-3.6387736500462076,0.1908347261495647,0.0
bremer,2021,204.16666666666666,200.1,187.6,0.7557683661379085,0.00603030244488009,0,-1.9737335977659747,-0.346524333570763,0.0
bremer,2022,200.0666666666667,210.8,200.1,0.7089587961099161,0.005638294110409169,0,-3.5372986689335892,0.20078110947007655,0.0
bremer,2023,199.5,199.9,210.8,0.7830214436826526,0.006653024655446033,0,-1.9796338565890998,-0.7945097350604492,0.0
bremer,2024,203.6,205.9,199.9,0.7444348772300058,0.0057623361110556255,0,-2.0284717655643654,0.3203017555041738,0.0
buchanan,2013,164.96666666666667,168.8,140.4,0.6543396500047354,0.0052096980999569165,0,-4.299679830638622,0.5226163075677609,1.0
buchanan,2014,165.4,169.3,168.8,0.7394042416955692,0.006464857976345838,0,-3.495137602826519,0.4398798884879351,1.0
buchanan,2015,159.5,191.6,169.3,0.7699529613380894,0.006561535870646647,0,-2.8614048820185936,0.29281112245413304,1.0
buchanan,2016,176.5666666666667,205.6,191.6,0.8029319414025883,0.006731664519492191,0,-2.6274608393967966,-0.23924850035539208,2.0
buchanan,2017,188.83333333333334,221.3,205.6,0.7789698813383117,0.006596594438351173,0,-2.6173689516741128,0.19811654106524076,0.0
buchanan,2018,206.16666666666666,207.1,221.3,0.8084658519587096,0.007445096363524615,0,-3.0855028579181294,0.3875458952800806,0.0
buchanan,2019,211.33333333333334,218.9,207.1,0.7354628670655163,0.006318992967427561,0,-3.7222731654070618,0.38626216670749114,1.0
buchanan,2020,215.76666666666665,188.3,218.9,0.7346123170312465,0.005811339666089127,0,-3.68677312619071,0.20079393919627841,0.0
buchanan,2021,204.76666666666668,209.0,188.3,0.7571718112368615,0.006098390829737827,0,-2.181017207781313,-0.26596527395048863,0.0
buchanan,2022,205.4,209.7,209.0,0.7127511403190316,0.005817444682878334,0,-3.377771990559946,0.11244981399740733,0.0
buchanan,2023,202.33333333333334,190.7,209.7,0.7626264718972187,0.006570621443255498,0,-2.066684709017494,-0.6313282028412193,1.0
buchanan,2024,203.13333333333333,220.8,190.7,0.741711731904242,0.005668123774513372,0,-1.9911359664189128,0.27530356743267054,1.0
buena vista,2013,168.9,160.5,148.2,0.63400813371321,0.005446383861772341,0,-5.258301074707957,0.5298923347295983,0.0
buena vista,2014,162.96666666666667,172.1,160.5,0.748406819929425,0.0067804751664329145,0,-3.8321107690734877,0.45376081175199373,1.0
buena vista,2015,160.26666666666665,202.7,172.1,0.7527193374730996,0.006365019621003576,0,-2.8457061526292264,0.17725944296459814,0.0
buena vista,2016,178.4333333333333,201.1,202.7,0.7569733232071677,0.0065012025246081444,0,-2.4397339495681187,0.0074259409471377534,0.0
buena vista,2017,191.96666666666667,187.9,201.1,0.721149952366838,0.00595391870373798,0,-2.7440193321535897,-0.03297671727555874,1.0
buena vista,2018,197.23333333333332,193.1,187.9,0.7768219087444402,0.007496182805499672,0,-3.5518910905555856,0.45791114484916007,0.0
buena vista,2019,194.03333333333333,190.8,193.1,0.7036788600201778,0.0062742952750943345,0,-3.968855782151236,0.3982303496855845,0.0
buena vista,2020,190.6,183.9,190.8,0.7676962589813389,0.0066377137699842065,0,-3.1768891419234553,-0.15204534674953332,0.0
buena vista,2021,189.26666666666668,203.9,183.9,0.7502569472241551,0.0062980456803653755,1,-2.1964082479138156,-0.1849918387276984,1.0
buena vista,2022,192.86666666666667,196.9,203.9,0.714672616398409,0.00641779793895581,1,-3.6214736179574754,-0.00030798924926728324,0.0
buena vista,2023,194.9,212.0,196.9,0.7740199440216834,0.007169006572773466,0,-1.933227620945189,-0.23446064600801736,1.0
butler,2013,163.06666666666666,179.2,122.0,0.6684585144003075,0.0055854471439051225,0,-4.604655946575633,0.5504468114917495,1.0
butler,2014,162.63333333333333,167.7,179.2,0.7295658934485564,0.006268518226750773,0,-3.638850784568488,0.49161566135443935,1.0
butler,2015,156.29999999999998,193.3,167.7,0.7787578489953915,0.006634281865476511,0,-2.8520422674635704,0.2277178760480812,1.0
butler,2016,180.0666666666667,207.3,193.3,0.7955288479613088,0.006573026373934521,0,-2.5231573943141345,-0.17808315510636116,0.0
butler,2017,189.4333333333333,211.4,207.3,0.7740902300771513,0.006403374104688098,0,-2.4790077734054794,-0.06784492058664196,1.0
butler,2018,204.0,211.3,211.4,0.7760613200830141,0.007548745583377776,0,-3.3763629739371517,0.45852714201509087,1.0
butler,2019,210.0,209.5,211.3,0.7410000120654748,0.006148082334723207,0,-3.7004248373948574,0.34787490298790164,0.0
butler,2020,210.73333333333335,192.8,209.5,0.7414701879589117,0.0058681381223915415,0,-3.5861868727572883,0.038888437715656164,0.0
butler,2021,204.53333333333333,204.5,192.8,0.7420424114094446,0.006012725765276537,0,-1.8731779256946588,-0.30652479354307016,0.0
butler,2022,202.26666666666665,212.4,204.5,0.7064581052143455,0.005660018333308154,1,-3.544959682024622,0.18127590753303283,0.0
butler,2023,203.23333333333335,183.1,212.4,0.7871761752532132,0.006961326542917137,0,-1.9380646298972692,-0.8221960971622765,0.0
butler,2024,200.0,209.8,183.1,0.7627463568655514,0.0062066771094398485,0,-2.027360716427605,0.29070817023648093,1.0
calhoun,2013,163.33333333333334,132.6,134.8,0.6538729513918794,0.005500779159009209,0,-5.000328223217258,0.5436671606824359,1.0
calhoun,2014,149.76666666666668,189.6,132.6,0.7992745849996863,0.007478037956907225,0,-3.7235744490425056,0.5249064683661905,1.0
calhoun,2015,152.33333333333334,194.7,189.6,0.7538277523240148,0.006481726605489783,0,-2.8649879554600517,0.2950434648550864,1.0
calhoun,2016,172.29999999999998,207.3,194.7,0.786230089199642,0.006836194652328644,0,-2.4568732314012287,-0.02602596575667917,0.0
calhoun,2017,197.20000000000002,195.1,207.3,0.7537827491922905,0.00648171643095023,0,-2.6216810593904682,-0.131834345865203,1.0
calhoun,2018,199.0333333333333,193.3,195.1,0.8247423802934546,0.007895979613889272,0,-3.312075879841183,0.41151514136447065,0.0
calhoun,2019,198.5666666666667,198.8,193.3,0.7300288603673147,0.00634638749387752,0,-3.8666607142931824,0.34165100018874406,0.0
calhoun,2020,195.73333333333335,159.6,198.8,0.8052852040240235,0.007092661157895086,0,-3.217473729636504,-0.22400007321125293,0.0
calhoun,2021,183.9,217.8,159.6,0.7627562097412497,0.006347567644969226,1,-2.0686002440055873,-0.052671462834228466,0.0
calhoun,2022,192.0666666666667,202.3,217.8,0.742607281586621,0.006787866629197805,1,-3.6478929359732497,0.07469290718544523,0.0
calhoun,2023,193.23333333333335,201.6,202.3,0.788957100266407,0.007335510002614511,0,-1.9274571539788816,-0.35101802741502053,0.0
calhoun,2024,207.23333333333335,228.8,201.6,0.7989968616833063,0.0071932487258054185,0,-2.122587757445114,0.22897930309377007,0.0
carroll,2013,155.83333333333331,136.5,105.3,0.6740447289633826,0.005640224419994004,0,-4.918413906924686,0.5105556620022679,1.0
carroll,2014,140.66666666666666,188.6,136.5,0.7885867992641566,0.007330763137017102,0,-3.6852424096535863,0.4398921822761325,0.0
carroll,2015,143.46666666666667,195.4,188.6,0.7484786650805597,0.0063411223239544,0,-2.974934121159176,0.3799003246418911,2.0
carroll,2016,173.5,203.1,195.4,0.7649271762195436,0.006376434953579133,0,-2.502176384856405,0.0019480109521023202,1.0
carroll,2017,195.69999999999996,211.3,203.1,0.7454825280307736,0.006290364060730735,0,-2.722324293988823,-0.12045328409098931,1.0
carroll,2018,203.26666666666665,208.4,211.3,0.8303613832985065,0.007910672886359158,0,-3.143231032276015,0.39195704822932914,0.0
carroll,2019,207.6,219.7,208.4,0.759684419121049,0.006658827385431367,0,-3.8741981427829906,0.31409980254327746,0.0
carroll,2020,213.13333333333333,150.6,219.7,0.7487322834179668,0.0063658445222490815,0,-3.275542094716206,-0.2702366145763986,0.0
carroll,2021,192.9,218.3,150.6,0.7471715606707722,0.005966958444778078,1,-2.2124574748979597,-0.1584846362437023,0.0
carroll,2022,196.19999999999996,195.7,218.3,0.7324390377801375,0.006581175372076645,1,-3.611280137372633,0.14490584840429588,1.0
carroll,2023,188.19999999999996,196.7,195.7,0.7903793919484937,0.007316847889418632,0,-1.8743792241869102,-0.5734408705399933,0.0
carroll,2024,203.56666666666663,240.9,196.7,0.7794493768214799,0.006771071777322768,0,-2.095282123037901,0.28858120607402526,1.0
cass,2013,150.23333333333335,159.5,120.4,0.6967855503532256,0.005425147938259817,0,-4.838534857984147,0.39046903168673525,1.0
cass,2014,151.70000000000002,173.7,159.5,0.7585109359723352,0.0065576065230435,0,-3.494483286163696,0.24646015006442182,0.0
cass,2015,151.20000000000002,193.7,173.7,0.7460069460731067,0.005806853253413894,0,-3.0701420732644067,0.3133929945909057,0.0
