county,year,rolling_3yr_mean,yield_bu_acre,lag1_yield,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
marshall,2017,198.9,222.4,211.3,0.8832289457981373,0.003617086026933568,1,-0.31649781932236465,-0.19451059393820277,1
marshall,2018,209.53333333333333,226.0,222.4,0.8956004466034717,0.0038810222020344933,0,-0.564950349186347,0.09304528167174164,0
marshall,2019,219.9,221.9,226.0,0.9003269469189463,0.004206528224104208,3,-0.80134606023692,-0.02230031221552661,1
marshall,2020,223.4333333333333,177.0,221.9,0.8577386036755026,0.0038061838545968584,0,-0.9046323691561327,-0.13935913961057572,1
marshall,2021,208.30000000000004,211.5,177.0,0.9089618070967277,0.004630646529386361,1,-0.016731915864959035,-0.3921225261945774,0
marshall,2022,203.4666666666667,214.1,211.5,0.9133499911435786,0.004315983181211045,3,-0.5657827248640253,-0.11232343661798704,0
marshall,2023,200.86666666666667,216.3,214.1,0.9351702619290793,0.0040408523234165385,1,0.05323533827160887,-0.7605173191688185,2
marshall,2024,213.96666666666667,222.2,216.3,0.9134524613204109,0.0037163460381820787,0,-0.11938666936590181,0.11066507215708096,2
mills,2013,148.0,171.0,128.8,0.8676790452995164,0.0032974572535410013,0,-2.1349757747394555,0.14394718726165626,0
mills,2014,151.6,184.9,171.0,0.8934444028566374,0.0036483702340824437,1,-1.2837414877117972,-0.1394240786773975,0
mills,2015,161.5666666666667,192.0,184.9,0.8967432301566178,0.003799138564368641,1,-0.8167611295776851,0.21691692290381018,0
mills,2016,182.63333333333333,188.4,192.0,0.891105548709953,0.004114979816144804,5,-0.08554756149815645,0.05798278392107781,0
mills,2017,188.4333333333333,190.1,188.4,0.8881127193136734,0.0033008218617619233,5,-0.3797607940525545,-0.38954193301842877,2
mills,2018,190.16666666666666,196.0,190.1,0.8892450511617277,0.0038606426930859294,7,-0.17525243994490936,-0.22948721997116714,0
mills,2019,191.5,202.9,196.0,0.9101458883338811,0.004286148390130462,3,-1.0899567097778409,0.08374805092754686,0
mills,2020,196.33333333333334,182.2,202.9,0.8871050163075223,0.003703789281427386,1,-0.9188847475111288,-0.15617155665102056,0
mills,2021,193.69999999999996,209.8,182.2,0.8797601272303128,0.004274241958473875,6,-0.28612099507302347,-0.3902155481273233,0
mills,2022,198.29999999999998,191.1,209.8,0.8813491623587211,0.0037017701419846585,11,-0.36925165006890737,-0.16179719966011608,1
mills,2023,194.36666666666667,204.3,191.1,0.9083202995511027,0.003704775619140721,3,0.18226075324423974,-0.4022775382258988,0
mills,2024,201.73333333333335,210.9,204.3,0.9117696596244046,0.003876771231960814,6,0.06872864007177526,0.001845127847181705,2
mitchell,2013,167.33333333333334,164.1,131.4,0.8254689089790809,0.003522499838618141,0,-2.13433685033808,0.33839326516341034,1
mitchell,2014,158.53333333333333,175.1,164.1,0.9083277848353002,0.004663460235999865,0,-1.710427398512305,0.194418556852524,0
mitchell,2015,156.86666666666665,202.1,175.1,0.9257308342646,0.004565871754204674,0,-0.49446444882984153,-0.05271567941455324,0
mitchell,2016,180.4333333333333,199.1,202.1,0.9354175352515285,0.004794195710966671,0,-0.09134000692221633,-0.14274371987599213,0
mitchell,2017,192.1,213.4,199.1,0.9086563545629779,0.004533373392977215,0,-0.4804178669231014,-0.05587993885928133,2
mitchell,2018,204.86666666666667,193.3,213.4,0.9093770183850074,0.00408089132137319,0,-0.940414747276396,0.22012078469315996,0
mitchell,2019,201.9333333333333,194.5,193.3,0.8888272059339503,0.004253548418829062,0,-0.8655313305555232,0.16236720977006827,0
mitchell,2020,200.4,203.3,194.5,0.8871621965480755,0.004439298666393092,0,-0.6591448361829926,-0.17473672726237177,0
mitchell,2021,197.03333333333333,203.3,203.3,0.9220559382465371,0.004515769256881612,1,0.409249026412148,-0.2404229755745256,0
mitchell,2022,200.36666666666667,217.9,203.3,0.9167295541921232,0.004357427942914359,0,-0.6995234954710092,-0.11048630195028321,0
mitchell,2023,208.16666666666666,171.8,217.9,0.8916812829088351,0.004359185862416136,0,0.1576756067129459,-0.4851390120224694,0
mitchell,2024,197.66666666666666,212.8,171.8,0.9104140023056273,0.003909894414339236,0,-0.2040984395413865,0.2735037257624211,1
monona,2013,147.36666666666667,175.2,115.1,0.9069337600570155,0.0037838270048745092,1,-2.177565361504488,0.04791196823613497,1
monona,2014,149.53333333333333,156.6,175.2,0.8868123284306046,0.00371873491785246,0,-1.717188011395983,0.10550780687710455,0
monona,2015,148.96666666666667,169.0,156.6,0.9171633197636704,0.0039485962202871865,0,-0.6925772956249752,0.06664624739116841,0
monona,2016,166.9333333333333,184.5,169.0,0.8876848707063191,0.004330567800689776,2,-0.12241506095612564,0.0004380976649193177,0
monona,2017,170.03333333333333,196.0,184.5,0.896013371934864,0.00336197010239902,2,-0.36761591747294275,-0.2258334168516506,0
monona,2018,183.16666666666666,181.4,196.0,0.8847943402413656,0.00410942877401673,4,-0.7321212019487966,-0.056212279757262465,1
monona,2019,187.29999999999998,203.9,181.4,0.9000613554800926,0.003772945559680184,3,-1.1039563079552543,0.011044062282318568,0
