county,year,rolling_3yr_mean,yield_bu_acre,lag1_yield,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
adair,2013,132.1,137.8,104.4,0.4901391883095108,0.0019040540770883026,0,-7.904902366347001,0.5732228772281326,0
adair,2014,131.66666666666669,169.3,137.8,0.5487454879449702,0.0024699765403225385,0,-6.41708229704801,0.22244443326927496,0
adair,2015,137.16666666666666,176.5,169.3,0.5490389082054254,0.0026375347668436276,0,-5.553133424278043,0.37396150427863767,0
adair,2016,161.20000000000002,190.3,176.5,0.5530453042585401,0.0036099027508239446,0,-5.929139684393531,0.2513154623607641,0
adair,2017,178.70000000000002,175.2,190.3,0.5532419466585082,0.0018885761029927082,0,-5.676155046472802,0.15518291307642784,1
adair,2018,180.66666666666666,149.5,175.2,0.6024714220966086,0.0028825543221674198,0,-6.2276899918625155,0.17171972325286314,0
adair,2019,171.66666666666666,176.5,149.5,0.5224789711954444,0.0031715253449111375,0,-6.681100596089722,0.4961331210392296,1
adair,2020,167.06666666666663,168.7,176.5,0.5093548523595663,0.0028495579681398794,0,-7.215270108905468,0.01891089691768373,0
adair,2021,164.9,204.0,168.7,0.5324481314395486,0.0038916585502364225,0,-6.331540885196084,0.1279153339794465,0
adair,2022,183.0666666666667,164.2,204.0,0.4986650211703081,0.0026558004121331152,0,-6.806568685045262,0.37968620760814076,1
adair,2023,178.96666666666667,201.0,164.2,0.5452187908125684,0.002468722095280317,0,-4.992391243899728,-0.330059163969111,0
adair,2024,189.73333333333332,211.2,201.0,0.5723268918346488,0.0029672512419044905,0,-4.638804483962668,0.3227748000057204,2
adams,2013,133.6,147.6,109.8,0.5058744211078342,0.0015313788247583722,0,-7.916306718643993,0.5825151781651463,0
adams,2014,136.36666666666667,169.9,147.6,0.5601866374592753,0.002680150472029774,0,-6.276911112233083,0.07908669178063622,1
adams,2015,142.4333333333333,169.6,169.9,0.5411491126184002,0.002537586107547577,0,-5.568441144986036,0.3268230193974487,0
adams,2016,162.36666666666667,187.4,169.6,0.5773182946373313,0.0031310230558519924,0,-5.953637356576394,0.1914093830165302,0
adams,2017,175.63333333333333,179.9,187.4,0.5730415880190578,0.0020708935988569092,0,-5.755380184235351,0.149665748700082,0
adams,2018,178.9666666666667,171.6,179.9,0.6296870375492724,0.0030626069719541234,0,-5.931605901022172,-0.14092946539171267,0
adams,2019,179.63333333333333,198.0,171.6,0.5307549357777083,0.003238443756778571,0,-6.6763888060531436,0.49431803318533873,0
adams,2020,183.16666666666666,173.3,198.0,0.5169749989448383,0.0026607116622137704,0,-7.323880886890512,0.051986386913074493,0
adams,2021,180.96666666666667,204.0,173.3,0.5295012346125697,0.0038079723883709116,0,-6.457879225459594,0.14364850958109002,0
adams,2022,191.76666666666665,200.0,204.0,0.5156131540079124,0.002685971317665188,0,-6.6759149451923605,0.2591275133684739,0
adams,2023,192.4333333333333,201.0,200.0,0.5549752355742458,0.002180628298961743,0,-4.98230256445682,-0.1754755673247002,0
adams,2024,201.66666666666666,211.0,201.0,0.5794194668785498,0.0033179347674523493,0,-4.5862458007229545,0.30381942534422857,0
allamakee,2013,167.56666666666666,162.1,153.6,0.5180763709453897,0.00341166902114823,0,-7.493952059020549,0.6151176595186789,1
allamakee,2014,163.0,175.6,162.1,0.5269996439513813,0.003990957218501183,0,-6.911510213925229,0.48167478474167674,0
allamakee,2015,163.76666666666668,175.4,175.6,0.5534978034828378,0.0033344385418175963,0,-5.638736520645036,0.349608900502859,0
allamakee,2016,171.03333333333333,205.1,175.4,0.5869633922084065,0.004505011905131858,0,-5.816238182325039,-0.1528196069850774,0
allamakee,2017,185.36666666666665,190.5,205.1,0.5318211552928669,0.003754302302970789,0,-5.588928486045024,0.4134524138928598,0
allamakee,2018,190.33333333333334,198.4,190.5,0.5276948175429306,0.0022355706587677136,0,-6.913999571270015,0.491994720934209,0
allamakee,2019,198.0,187.2,198.4,0.5142746535555901,0.003761042194564416,0,-6.807280412542724,0.5326528255760729,0
allamakee,2020,192.03333333333333,196.3,187.2,0.494336714870157,0.003330154694307244,0,-7.281204374574525,0.1231285533702106,0
allamakee,2021,193.96666666666667,198.5,196.3,0.5643579057771098,0.00432904724686947,0,-5.785145529567837,-0.042903538426084735,0
allamakee,2022,194.0,215.9,198.5,0.4918190216185016,0.0036581862936554835,0,-6.82145113745678,0.31181040494172874,0
allamakee,2023,203.5666666666667,183.9,215.9,0.5223657999533087,0.003478370839094315,0,-5.32123183585256,-0.10299501606862879,0
allamakee,2024,199.43333333333337,216.3,183.9,0.5966969448413614,0.0038278672162876653,0,-4.9073555067579395,0.4602957561342771,0
appanoose,2013,140.70000000000002,109.1,137.0,0.5649970345499962,0.0020749049577486675,0,-7.564819025581832,0.5555986359326541,0
appanoose,2014,122.06666666666666,170.9,109.1,0.6119375747306622,0.003370976640098828,0,-6.358089943524705,0.18134484686529656,1
appanoose,2015,139.0,154.3,170.9,0.6137709892622482,0.0032125055958488443,0,-5.38140186611578,0.21901281225310085,0
appanoose,2016,144.76666666666668,186.3,154.3,0.6104603567969669,0.0026685268095974412,0,-5.976529252313696,-0.0011406451512629779,0
appanoose,2017,170.50000000000003,170.0,186.3,0.5998687462914285,0.0023336654649791524,0,-5.444903459367948,0.13372871495361205,0
appanoose,2018,170.20000000000002,196.0,170.0,0.6414242403956759,0.0032067079035403893,0,-5.558352383670103,-0.6380408075882819,0
appanoose,2019,184.1,166.8,196.0,0.560799475895864,0.0034257773982226303,0,-6.442818526639,0.3359104047034136,0
