county,year,rolling_3yr_mean,yield_bu_acre,lag1_yield,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
adair,2013,132.1,137.8,104.4,0.6892826611451502,0.002715508032386581,0,-4.779265439324114,0.3692619254599707,0
adair,2014,131.66666666666669,169.3,137.8,0.7622518278079754,0.0034490123904781555,0,-3.5751619685606286,0.2760654847916173,0
adair,2015,137.16666666666666,176.5,169.3,0.7546284714263453,0.0034327085143524587,0,-3.0013294066295977,0.302113888711906,0
adair,2016,161.20000000000002,190.3,176.5,0.7510378806298604,0.004009018732448185,0,-2.5219910057704347,-0.10164911749834463,0
adair,2017,178.70000000000002,175.2,190.3,0.743701381398035,0.002686926700225518,0,-2.68452523501173,-0.21250240741567442,1
adair,2018,180.66666666666666,149.5,175.2,0.8023228867204724,0.0037370145579527685,2,-2.7298582054410687,0.1319993651942614,1
adair,2019,171.66666666666666,176.5,149.5,0.6981717403752252,0.0036488913345238713,0,-3.897271558394852,0.3403414251693585,1
adair,2020,167.06666666666663,168.7,176.5,0.7367188169061739,0.0034926868820724212,0,-3.5712112297745655,0.08807582078117542,0
adair,2021,164.9,204.0,168.7,0.7603921198771684,0.004287532548831341,2,-2.6337963661899764,-0.2480728277815228,0
adair,2022,183.0666666666667,164.2,204.0,0.7005332961554449,0.0033458631108605245,2,-3.399109620112732,0.12388354963489341,1
adair,2023,178.96666666666667,201.0,164.2,0.7727712761511333,0.003374321260090053,0,-2.150989668146714,-0.4577846498331474,0
adair,2024,189.73333333333332,211.2,201.0,0.7719549192246271,0.0035940616298731575,1,-1.8539856098951901,0.2455990773883325,2
adams,2013,133.6,147.6,109.8,0.6990678525194123,0.0024231782912964017,0,-4.814387291192441,0.3808406947654556,0
adams,2014,136.36666666666667,169.9,147.6,0.7831267336505272,0.003630719748301856,0,-3.41973147506717,0.08665793337025958,2
adams,2015,142.4333333333333,169.6,169.9,0.7330857646184661,0.003240584967187973,0,-3.0161008220819916,0.20072781492202676,0
adams,2016,162.36666666666667,187.4,169.6,0.7691968386291671,0.0036536631348940587,1,-2.4409805348369993,-0.233232380396509,0
adams,2017,175.63333333333333,179.9,187.4,0.7630020655230231,0.0028416958035533714,0,-2.7674586423339917,-0.1643649121958825,0
adams,2018,178.9666666666667,171.6,179.9,0.8314068863544761,0.003935095343750858,4,-2.4791505092936568,-0.05506490605611921,0
adams,2019,179.63333333333333,198.0,171.6,0.7043093566853672,0.0036776859283582553,0,-3.9310895877014644,0.3494331191489034,0
adams,2020,183.16666666666666,173.3,198.0,0.7392670247907432,0.003316846494909048,0,-3.6544908122456476,0.051668445184359785,0
adams,2021,180.96666666666667,204.0,173.3,0.760005683140508,0.004226157650712225,2,-2.7859457220434436,-0.1463435662740248,0
adams,2022,191.76666666666665,200.0,204.0,0.7250914969123322,0.003432885171144126,4,-3.2455576044609806,-0.02681599504999114,0
adams,2023,192.4333333333333,201.0,200.0,0.7965401067732528,0.003241233919075921,0,-2.0986838388794986,-0.3375247858277272,0
adams,2024,201.66666666666666,211.0,201.0,0.7775663897747896,0.0038538947463776473,1,-1.799295823960815,0.17684041136130338,0
allamakee,2013,167.56666666666666,162.1,153.6,0.6857126430806548,0.0038939911909327374,0,-4.503838630261258,0.5206041585113519,1
allamakee,2014,163.0,175.6,162.1,0.7384295389373664,0.0045676273552468305,0,-3.6924069414702707,0.4250273915072734,0
allamakee,2015,163.76666666666668,175.4,175.6,0.755877016146257,0.003946341949850174,0,-3.1292931030551934,0.2684789086395967,0
allamakee,2016,171.03333333333333,205.1,175.4,0.7862281982658417,0.004807510393758335,0,-2.723581289255195,-0.3886453447756776,0
allamakee,2017,185.36666666666665,190.5,205.1,0.7274271241248836,0.003966080696879893,0,-2.7534919464340035,0.24028317319419545,0
