county,year,yield_bu_acre,lag1_yield,rolling_3yr_mean,yield_std_5yr,yield_trend_5yr,ndvi_at_cutoff,ndvi_auc,ndvi_peak,day_of_peak_ndvi,ndvi_anomaly,ndvi_slope,ndvi_drop_rate,heat_days_gt32,rain_sum_mm,rain_days,cumulative_gdd,temp_anomaly,water_balance_total_mm,et_rain_ratio,heat_rain_stress_idx,net_moisture_stress
adair,2013,137.8,104.4,132.1,29.238963729927235,-15.569999999999975,0.6892826611451502,57.46935901091212,0.6892826611451502,177,0.25687012948308763,0.002715508032373304,0,0,465.97486301705806,62,576.7613005542069,-4.779265439324114,172.06677550288688,0.6307380723939907,0.0,0.3692619254599707
adair,2014,169.3,137.8,131.66666666666669,27.135898732122374,-11.769999999999989,0.7622518278079754,55.73164734285034,0.7622518278079754,177,0.3298392961459128,0.0034490123904804782,0,0,439.8472960631307,59,629.9742130213101,-3.5751619685606286,121.4266572980157,0.7239345129348664,0.0,0.2760654847916173
adair,2015,176.5,169.3,137.16666666666666,23.942785969890824,4.540000000000004,0.7546284714263453,58.09319830809882,0.7546284714263453,177,0.32221593976428264,0.003432708514353026,0,0,447.75426507696426,62,620.0992741065631,-3.0013294066295977,135.27278251185712,0.6978861090547263,0.0,0.302113888711906
adair,2016,190.3,176.5,161.20000000000002,28.696045023661366,11.230000000000004,0.7510378806298604,59.139198017686034,0.7510378806298604,177,0.3186253489677978,0.0040090187324370655,0,0,316.3013799010014,48,688.5363154882257,-2.5219910057704347,-32.15175623209455,1.1016491143368028,0.0,-0.10164911749834463
adair,2017,175.2,190.3,178.70000000000002,34.52119638714742,21.050000000000004,0.743701381398035,67.88274272489481,0.743701381398035,177,0.3112888497359724,0.002686926700205304,0,0,288.8347617542211,46,663.9470605147492,-2.68452523501173,-61.37808243060716,1.2125024039534877,0.0,-0.21250240741567442
adair,2018,149.5,175.2,180.66666666666666,19.484275711455105,9.57999999999999,0.8023228867204724,63.57305687147656,0.8023228867204724,177,0.36991035505840975,0.0037370145579656397,0,2,392.61868418624135,61,789.9167406931222,-2.7298582054410687,51.82541720798942,0.8680006322587378,0.005094001063783519,0.1319993651942614
adair,2019,176.5,149.5,171.66666666666666,14.822213060133748,-4.089999999999982,0.6981717403752252,53.007979439267814,0.6981717403752252,177,0.2657592087131626,0.003648891334522363,0,0,459.5050527544259,66,566.9709274830841,-3.897271558394852,156.388604867304,0.6596585726543867,0.0,0.3403414251693585
adair,2020,168.7,176.5,167.06666666666663,14.824641648282746,-4.079999999999986,0.7367188169061739,56.82560756089523,0.7367188169061739,177,0.3043062852441113,0.0034926868820750706,0,0,353.530235178933,62,636.0377083763725,-3.5712112297745655,31.137465722422323,0.9119241763902126,0.0,0.08807582078117542
adair,2022,164.2,168.7,164.9,14.853551763803816,-4.189999999999998,0.7005332961554449,53.6500027237591,0.7005332961554449,177,0.2681207644933823,0.0033458631108626625,0,2,400.3068502616224,50,658.7789105227821,-3.399109620112732,49.59143367745709,0.8761164478670228,0.004996167299402255,0.12388354963489341
adair,2024,211.2,164.2,169.79999999999998,10.889306681327312,-0.2799999999999903,0.7719549192246271,63.98103279298666,0.7719549192246271,177,0.3395423875625645,0.003594061629875037,0,1,497.8235080027593,56,733.118776822033,-1.8539856098951901,122.26499451329992,0.7544009206029235,0.0020087440265792213,0.2455990773883325
adams,2013,147.6,109.8,133.6,22.198130551918112,-10.879999999999985,0.6990678525194123,61.55292156501364,0.6990678525194123,177,0.2577422411670824,0.002423178291283046,0,0,489.334879627752,61,601.9336870546383,-4.814387291192441,186.35863591124436,0.6191593031909541,0.0,0.3808406947654556
adams,2014,169.9,147.6,136.36666666666667,21.461244139145343,-7.049999999999982,0.7831267336505272,57.48013726580268,0.7831267336505272,177,0.3418011222981973,0.003630719748304026,0,0,369.749130695988,65,673.3038105965579,-3.41973147506717,32.04169561822226,0.9133420639252041,0.0,0.08665793337025958
adams,2015,169.6,169.9,142.4333333333333,21.98983856239059,5.710000000000008,0.7330857646184661,59.60544844482897,0.7330857646184661,177,0.2917601532661362,0.0032405849671885254,0,0,402.0657437386524,65,650.759064666034,-3.0161008220819916,80.70577839638707,0.7992721825908179,0.0,0.20072781492202676
adams,2016,187.4,169.6,162.36666666666667,24.51768749291009,9.590000000000016,0.7691968386291671,65.14583950553532,0.7691968386291671,177,0.3278712272768372,0.003653663134883185,0,1,291.8314264128894,50,724.9752667779117,-2.4409805348369993,-68.06453849001923,1.2332323769698732,0.0034266357426446003,-0.233232380396509
adams,2017,179.9,187.4,175.63333333333333,29.855619236585927,17.72000000000002,0.7630020655230231,69.78273386697148,0.7630020655230231,177,0.3216764541706932,0.00284169580353262,0,0,311.22422677710864,45,689.5203498860872,-2.7674586423339917,-51.1543428718158,1.1643649089827648,0.0,-0.1643649121958825
adams,2018,171.6,179.9,178.9666666666667,14.990230151668753,8.209999999999996,0.8314068863544761,65.60652071358582,0.8314068863544761,177,0.39008127500214623,0.003935095343764631,0,4,336.61592830424263,63,837.789269869201,-2.4791505092936568,-18.535724524131385,1.0550649030853745,0.011882978943592094,-0.05506490605611921
adams,2020,173.3,171.6,179.63333333333333,7.78119528093201,1.370000000000025,0.7392670247907432,59.74836479031356,0.7392670247907432,177,0.29794141343841335,0.003316846494911581,0,0,350.9492212584717,59,660.612749820065,-3.6544908122456476,18.133000652755545,0.9483315519662252,0.0,0.051668445184359785
allamakee,2013,162.1,153.6,167.56666666666666,10.057236200865528,-3.9099999999999784,0.6857126430806548,47.60088311607759,0.6857126430806548,177,0.25951812168135696,0.003893991190913325,0,0,524.1529268850377,68,484.61759166062916,-4.503838630261258,272.87619395285134,0.4793958395808081,0.0,0.5206041585113519
allamakee,2014,175.6,162.1,163.0,10.744626564008644,-5.719999999999982,0.7384295389373664,44.49045646940578,0.7384295389373664,177,0.31223501753806854,0.004567627355248893,0,0,469.38025956247304,61,511.62564883495907,-3.6924069414702707,199.49946777187225,0.574972606362258,0.0,0.4250273915072734
allamakee,2015,175.4,175.6,163.76666666666668,9.85936103406302,-1.1599999999999928,0.755877016146257,55.85987744547785,0.755877016146257,177,0.32968249474695915,0.003946341949850872,0,0,370.5937123259027,56,508.8492570781858,-3.1292931030551934,99.49659570243394,0.7315210886620304,0.0,0.2684789086395967
allamakee,2016,205.1,175.4,171.03333333333333,9.78238212298008,2.6199999999999983,0.7862281982658417,56.26926291997568,0.7862281982658417,177,0.3600336768665438,0.00480751039374491,0,0,210.264360927094,55,583.2055549449365,-2.723581289255195,-81.7182654351933,1.3886453400197598,0.0,-0.3886453447756776
allamakee,2017,190.5,205.1,185.36666666666665,19.55026854035513,11.630000000000011,0.7274271241248836,59.14080179054123,0.7274271241248836,177,0.3012326027255858,0.0039660806968610405,0,0,375.5109845583292,67,527.6025144735323,-2.7534919464340035,90.22897117923505,0.7597168241427668,0.0,0.24028317319419545
allamakee,2018,198.4,190.5,190.33333333333334,16.477651531695848,8.630000000000017,0.7472143918401531,58.69528933590814,0.7472143918401531,177,0.3210198704408553,0.0031860634316838556,0,0,439.64007353392145,63,635.1839258573523,-3.4052647941316483,176.35183019395026,0.5988722561724901,0.0,0.40112774155292213
allamakee,2019,187.2,198.4,198.0,13.363569882332982,6.070000000000013,0.7186612136935376,47.444730283161434,0.7186612136935376,177,0.29246669229423977,0.004236025969386133,0,0,436.1466004451925,66,466.60462647081613,-3.8711236936402784,183.2051842968339,0.5799458606583776,0.0,0.4200541370488152
allamakee,2020,196.3,187.2,192.03333333333333,11.303848902033174,1.6900000000000253,0.7182270140360109,50.90910516792218,0.7182270140360109,177,0.292032492636713,0.0038630920277242767,0,0,355.96282464768933,61,506.2983669074643,-3.7498003258011767,78.31035526676003,0.780004116653836,0.0,0.21999588053688202
allamakee,2021,198.5,196.3,193.96666666666667,6.983910079604107,-2.0899999999999848,0.7685097373018956,55.28576735422696,0.7685097373018956,177,0.3423152159025978,0.004616011606711903,0,0,237.506799193252,60,609.8246613274403,-2.1501232102824535,-42.788261393353224,1.18015593809751,0.0,-0.18015594230791593
allamakee,2022,215.9,198.5,194.0,5.080059054774477,1.3900000000000292,0.7191320782352804,49.633594101739746,0.7191320782352804,177,0.2929375568359825,0.004111464624024804,0,0,327.0243757056488,55,545.3586738609065,-3.580896661699306,45.28178720107526,0.8615339056457161,0.0,0.1384660912964079
allamakee,2023,183.9,215.9,203.5666666666667,10.39725925424557,4.630000000000011,0.7503977985939401,52.761593646223226,0.7503977985939401,177,0.3242032771946422,0.004084246228907651,0,0,201.3726342593699,44,625.219314284218,-2.253818493462262,-84.45579371174078,1.4194005436883763,0.0,-0.4194005486542941
allamakee,2024,216.3,183.9,199.43333333333337,12.505518781721756,1.3000000000000105,0.7526849160801194,67.93343488957,0.7526849160801194,177,0.3264903946808216,0.0039517300002150065,0,0,431.20876268846956,61,585.4634198119078,-2.2918441177748665,138.88079203634436,0.6779267845848329,0.0,0.3220732130961048
appanoose,2015,154.3,170.9,133.36666666666667,26.41774025158095,6.19,0.7806123903727679,63.80988183716455,0.7806123903727679,177,0.3183375637222878,0.003779998556009403,0,0,440.81246378388886,68,672.6459182115494,-2.9470183555766667,101.29084623276789,0.7702178243021635,0.0,0.22978217342929805
appanoose,2016,186.3,154.3,144.76666666666665,25.82715625073733,5.340000000000018,0.7844540094038697,74.30656604505866,0.7844540094038697,177,0.3221791827533896,0.0031963856968249744,0,1,263.1202806372507,53,734.2306253351434,-2.540780079057953,-117.17765280387745,1.4453387290206072,0.003800543210799099,-0.4453387328211505
appanoose,2017,170.0,186.3,170.5,32.872906777466454,17.760000000000034,0.7423005420740701,74.21375085953265,0.7423005420740701,177,0.28002571542359006,0.002835968705513839,0,2,338.2506191581924,47,732.6354229459794,-2.4057216663551273,-57.31298774673665,1.1694394136511344,0.005912775559922532,-0.16943941660752201
appanoose,2019,166.8,170.0,170.20000000000002,29.64847382244151,13.720000000000029,0.6911258288092814,60.274297626875565,0.6911258288092814,177,0.22885100215880133,0.0036159700471393437,0,0,428.31053295606296,58,618.6333303274802,-3.7971066417290125,100.7402558156349,0.7647962194972094,0.0,0.23520377816803603
