county,year,rolling_3yr_mean,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
sac,2025,213.5333333333333,0.4591953573336366,0.004768420669345456,0,-5.975591167451258,-0.36263478910424635,0.0
scott,2025,220.16666666666666,0.5158894598381409,0.005109048793891649,0,-6.217238983102295,0.0024530563853276074,0.0
shelby,2025,198.5,0.4582427597805054,0.004569962545215787,0,-5.893594543331647,-0.21602999854890123,0.0
sioux,2025,209.53333333333333,0.47879060916145944,0.004763403005473531,0,-6.056319746334351,0.05631636856495566,0.0
story,2025,211.33333333333334,0.5152337725820648,0.005465041997490611,0,-6.0229160723171535,-0.10144737416574029,1.0
tama,2025,204.86666666666667,0.4895697831571289,0.004912337646956001,0,-6.02381303491237,0.030713529733661465,0.0
taylor,2025,185.9,0.5532259979997189,0.004626719419449544,0,-5.761835479843224,-0.11221566174264108,1.0
union,2025,183.86666666666665,0.5484423553698372,0.004592115871479427,0,-5.899324830688226,-0.20372119164812025,0.0
van buren,2025,167.9,0.5805945746480721,0.005053594927230322,0,-6.13419615021391,-0.09362255082582414,0.0
wapello,2025,183.9,0.5753720522888844,0.005738584785592903,0,-6.05219957102876,-0.0034427317755044992,0.0
warren,2025,175.0,0.5741381764368904,0.005157251533364687,0,-6.036812740055801,-0.04966340787375012,0.0
washington,2025,186.46666666666667,0.5371059583148152,0.005035917527745069,0,-5.962405714936365,0.033856146693885036,0.0
wayne,2025,180.63333333333333,0.5949193795027975,0.00561637442817925,0,-6.0898111525984735,-0.07541101053061379,0.0
webster,2025,208.63333333333335,0.48818616141686383,0.005273635486334497,0,-5.945794270138039,-0.15123662283924139,0.0
winnebago,2025,203.79999999999998,0.4645269595058772,0.004855410475716298,0,-6.072611980886938,0.13683908119638946,0.0
winneshiek,2025,206.6,0.5055612766042918,0.004913197916423793,0,-6.485441476097336,0.2431205911017696,0.0
woodbury,2025,191.63333333333333,0.4352173269548152,0.004279245855639534,0,-5.977897454797647,-0.09952828884114413,0.0
worth,2025,201.86666666666667,0.42323078530741054,0.0037035069280024037,0,-6.116149068407239,0.1860720064286116,0.0
wright,2025,201.46666666666667,0.4427959786246277,0.004240929876742353,0,-5.964037190464053,-0.038725810438314426,0.0
