county,year,rolling_3yr_mean,ndvi_peak,ndvi_slope,heat_days_gt32,temp_anomaly,net_moisture_stress,wind_severe_days_58_cutoff
louisa,2025,200.1,0.9022671575898876,0.006260408463621484,2,-0.9741376461096003,0.025442460186993372,0.0
lucas,2025,159.83333333333334,0.9000590456447932,0.005471170706243947,4,-0.9986450559346913,-0.03468323582179662,0.0
lyon,2025,196.6,0.9328381257576323,0.006805281546265064,2,-1.0400383067245471,-0.10413667199734768,2.0
madison,2025,188.16666666666666,0.8872897894967897,0.005733109576381271,3,-0.906929064610857,0.15119264094454457,1.0
mahaska,2025,208.03333333333333,0.9267606368945891,0.006505354655908778,3,-0.9403972718941276,0.03795112074763012,0.0
marion,2025,199.0,0.9131805251878484,0.005941150163804941,3,-0.9447653704480814,0.04246259669932221,0.0
marshall,2025,217.53333333333333,0.9235666516614782,0.0068121903915219625,2,-0.9184584074023618,0.13045772495407068,2.0
mills,2025,202.1,0.9363160513852001,0.006720205659049563,5,-0.7943438649812009,-0.1355400507976768,3.0
mitchell,2025,200.83333333333334,0.9310287945065554,0.006766714504390074,0,-0.9430605187436036,0.21076682389984883,0.0
monona,2025,175.33333333333334,0.9433202690242958,0.007065957445020252,3,-0.7979907844895919,0.0197056581217525,0.0
monroe,2025,172.73333333333335,0.9030369922599183,0.005373766599779617,4,-0.9859040613314747,-0.047630355919299004,0.0
montgomery,2025,203.26666666666665,0.9045221604969991,0.0060775886554001865,4,-0.849089689982879,0.02869726346208776,1.0
muscatine,2025,215.13333333333333,0.9160251501686468,0.006418354291712254,2,-0.9855126530750944,-0.011195502430947198,0.0
osceola,2025,203.06666666666663,0.9387906235872784,0.007054098248051083,2,-1.0268993539700482,0.07067437892892804,2.0
page,2025,196.73333333333335,0.8957286301700935,0.005849670842057712,4,-0.8435805310937603,-0.0032818690660638902,2.0
palo alto,2025,196.6,0.920836161867499,0.006891934020692942,2,-0.9228128968115534,0.13219201341400852,2.0
plymouth,2025,191.03333333333333,0.9461306509966544,0.007095656879610614,2,-0.9772324677640469,0.008589003051850256,2.0
pocahontas,2025,206.4333333333333,0.9335167085890305,0.0072192885214467555,2,-0.8765053593772265,0.19332595280631598,1.0
polk,2025,204.33333333333334,0.901414474601465,0.006230579666663358,3,-0.9162309665525008,0.14181903820279737,2.0
pottawattamie,2025,203.26666666666665,0.9274980604778192,0.006642477963583562,5,-0.8299884790906944,-0.07610235167654597,1.0
poweshiek,2025,207.0666666666667,0.9321635669884978,0.006640230994667349,3,-0.9329198360511448,0.08415077452693731,1.0
ringgold,2025,162.23333333333335,0.878793133193161,0.005011987514324381,4,-0.9273219402239548,-0.0036612167415691795,1.0
sac,2025,213.5333333333333,0.9354358775029193,0.007079895627812209,2,-0.8586528475387212,0.11325505191570223,0.0
scott,2025,220.16666666666666,0.9141469221747798,0.006517065953463126,2,-0.969349022443712,-0.04618562304805856,2.0
shelby,2025,198.5,0.944799114606569,0.0070077236671483726,2,-0.8506947508125151,0.028468725703201518,2.0
sioux,2025,209.53333333333333,0.9270151003844916,0.006850892505801932,2,-1.0138675966951887,-0.022749089120869075,3.0
story,2025,211.33333333333334,0.9157159354340629,0.006745258387211884,2,-0.9160705753921405,0.1646779698000501,2.0
tama,2025,204.86666666666667,0.923553682434402,0.006727144148092887,2,-0.9295923789218214,0.12847224523477857,2.0
taylor,2025,185.9,0.8885808977334493,0.005478540275672257,4,-0.8785151117335488,0.03884025466943454,1.0
union,2025,183.86666666666665,0.8842352450330664,0.005470898211406074,4,-0.9122965328184485,0.06991297579157459,0.0
van buren,2025,167.9,0.904014205729201,0.005627172420243242,4,-1.0202805552933363,-0.027683148311884315,0.0
wapello,2025,183.9,0.921830325580492,0.006251646574014031,4,-0.9683501599152606,0.006128561232788467,1.0
warren,2025,175.0,0.8980735207228621,0.0056593797334711675,3,-0.9426379610861098,0.11044882818132769,0.0
washington,2025,186.46666666666667,0.9045165849854221,0.006155646542466706,3,-0.9406357540286585,0.06827827413105973,0.0
wayne,2025,180.63333333333333,0.9087160243799182,0.0057807345771447,4,-1.0277301348106533,-0.11549979352792158,0.0
webster,2025,208.63333333333335,0.9288734153388798,0.0070603879797887965,2,-0.8864120620985965,0.21280679329158889,0.0
winnebago,2025,203.79999999999998,0.9318149496855737,0.007049690219857855,2,-0.9520346319606219,0.16978238101863463,0.0
winneshiek,2025,206.6,0.9090172890275539,0.006241702910535605,0,-0.9910779428174799,0.22746166545728855,0.0
woodbury,2025,191.63333333333333,0.9463896875109645,0.007100501774755138,2,-0.8702543013679787,0.04992830184132078,4.0
worth,2025,201.86666666666667,0.9028426806626537,0.0064949089050828175,2,-0.9509800316812651,0.20803305313752304,0.0
wright,2025,201.46666666666667,0.9076809540100269,0.00664824502245803,2,-0.8990172814045287,0.261074298287342,2.0
