,2023,2024,ratio_b_to_a
temp_anomaly,8.194900000617057,9.880861930329448,1.2057330692974217
net_moisture_stress,5.464331256392643,3.951327134009105,0.7231126644063726
rolling_3yr_mean,4.422641362786094,6.760459516760149,1.52860224517534
ndvi_peak,4.346822055291523,4.264466170353446,0.9810537712631179
county,3.997088185691114,4.144786257040374,1.036951416753324
ndvi_slope,1.3385047757664597,2.084178539340237,1.5570945857453418
heat_days_gt32,0.4377198071425409,1.0254914471277423,2.342803387907454
