OBJECTID,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,county
1491190,124804,751631,IOWA,19,2018,April,Thunderstorm Wind,C,29,CASS,DMX,13-04-2018 15:23,CST-6,13-04-2018 15:23,0,0,0,0,15.00K,,County Official,52,EG,,,,,,,,,,2,NNE,MARNE,2,NNE,MARNE,41.4745,-95.1002,41.4745,-95.1002,"A tight low pressure system tracked its way out of north central Kansas on the 12th and slowly meandered northeast near the Nebraska, Kansas, Iowa borders by the early afternoon on the 13th.  A relatively stationary warm front draped itself across far southern Iowa, separating temperatures in the upper 70s to the south and 50s to low 60s to the north of the boundary respectively by the afternoon.  With the triple point in west to southwest Iowa, storms had little issue initiating by the mid-afternoon hours, quickly growing downstream both south and north of the warm front. With much of the Iowa north of the front, storms were elevated in nature, but produced large amounts of hail and damaging winds. The severe reports began just before 4pm and storms continued to remain near-severe to severe well into the evening, eventually transitioning away from hail as the primary threat and towards damaging winds.  Even as the severe storm threat diminished very strong winds remained, including gusts in excess of 60 mph, in the presence of a very tight surface pressure gradient. The same system produced blizzard conditions across northern Iowa on the 14th. Please see the separate entry for the blizzard portion of this event.","Delayed report from Cass County Public Safety about outbuilding damage, large tree limbs downed and outdoor furniture destroyed.",CSV,cass
1491191,124804,751716,IOWA,19,2018,April,Thunderstorm Wind,C,121,MADISON,DMX,13-04-2018 19:54,CST-6,13-04-2018 19:54,0,0,0,0,5.00K,,NWS Employee,52,EG,,,,,,,,,,1,NNE,WINTERSET,1,NNE,WINTERSET,41.3476,-94.0132,41.3476,-94.0132,"A tight low pressure system tracked its way out of north central Kansas on the 12th and slowly meandered northeast near the Nebraska, Kansas, Iowa borders by the early afternoon on the 13th.  A relatively stationary warm front draped itself across far southern Iowa, separating temperatures in the upper 70s to the south and 50s to low 60s to the north of the boundary respectively by the afternoon.  With the triple point in west to southwest Iowa, storms had little issue initiating by the mid-afternoon hours, quickly growing downstream both south and north of the warm front. With much of the Iowa north of the front, storms were elevated in nature, but produced large amounts of hail and damaging winds. The severe reports began just before 4pm and storms continued to remain near-severe to severe well into the evening, eventually transitioning away from hail as the primary threat and towards damaging winds.  Even as the severe storm threat diminished very strong winds remained, including gusts in excess of 60 mph, in the presence of a very tight surface pressure gradient. The same system produced blizzard conditions across northern Iowa on the 14th. Please see the separate entry for the blizzard portion of this event.",Off-duty NWS Employee reports damage to a business sign on the north side of town.,CSV,madison
1491192,124804,751717,IOWA,19,2018,April,Thunderstorm Wind,C,169,STORY,DMX,13-04-2018 18:36,CST-6,13-04-2018 18:36,0,0,0,0,200.00K,,Emergency Manager,75,EG,,,,,,,,,,2,ENE,STORY CITY,2,ENE,STORY CITY,42.1869,-93.5635,42.1884,-93.5641,"A tight low pressure system tracked its way out of north central Kansas on the 12th and slowly meandered northeast near the Nebraska, Kansas, Iowa borders by the early afternoon on the 13th.  A relatively stationary warm front draped itself across far southern Iowa, separating temperatures in the upper 70s to the south and 50s to low 60s to the north of the boundary respectively by the afternoon.  With the triple point in west to southwest Iowa, storms had little issue initiating by the mid-afternoon hours, quickly growing downstream both south and north of the warm front. With much of the Iowa north of the front, storms were elevated in nature, but produced large amounts of hail and damaging winds. The severe reports began just before 4pm and storms continued to remain near-severe to severe well into the evening, eventually transitioning away from hail as the primary threat and towards damaging winds.  Even as the severe storm threat diminished very strong winds remained, including gusts in excess of 60 mph, in the presence of a very tight surface pressure gradient. The same system produced blizzard conditions across northern Iowa on the 14th. Please see the separate entry for the blizzard portion of this event.",Emergency manager reported significant damage to 2 buildings and a tree blown down near a house. A semi-trailer was blown over at a warehouse.,CSV,story
1491193,124778,748803,IOWA,19,2018,April,High Wind,Z,4,EMMET,DMX,14-04-2018 09:59,CST-6,14-04-2018 09:59,0,0,0,0,0.00K,,ASOS,53,MG,,,,,,,,,,,,,,,,,,,,"A potent low pressure system meandered its way across the central Plains on the 13th through 15th, eventually occluding, as it tracked eastward along the Nebraska-Kansas and Iowa-Missouri borders.  Because of its slow movement and tight surface pressure gradient, blizzard conditions were seen over large parts of northwest and northern Iowa during the day of the 14th of April. The worst blizzard conditions lasted roughly from early to mid morning through mid to late afternoon. Snowfall amounts were quite tremendous in spots, with as much as 12 to 16 inches reported in a number of locations across far northern Iowa. The same system produced severe weather across central and southern on the 13th. Please see the separate entry for the severe weather portion of this event.",Estherville ASOS measured a 61 mph wind gust.,CSV,emmet
1498342,131183,784826,IOWA,19,2018,September,Thunderstorm Wind,C,141,O'BRIEN,FSD,20-09-2018 15:56,CST-6,20-09-2018 15:59,0,0,0,0,0.00K,,Emergency Manager,61,EG,,,,,,,,,,0,SSE,HARTLEY,0,SSE,HARTLEY,43.1749,-95.4765,43.1749,-95.4765,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.","Extensive tree damage occurred at a property on the south side of Hartley, with numerous large limbs in excess of 6 inches in diameter broken and a few trees split due to strong winds. A two-story home experienced broken windows and some minor roof and siding damage.",CSV,o'brien
1498352,131183,784827,IOWA,19,2018,September,Thunderstorm Wind,C,41,CLAY,FSD,20-09-2018 16:15,CST-6,20-09-2018 16:17,0,0,0,0,0.00K,,Public,56,EG,,,,,,,,,,1,W,WEBB,1,W,WEBB,42.95,-95.01,42.95,-95.01,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",A large tree was toppled by thunderstorm winds.,CSV,clay
1498353,131183,784828,IOWA,19,2018,September,Thunderstorm Wind,C,93,IDA,FSD,20-09-2018 16:15,CST-6,20-09-2018 16:18,0,0,0,0,0.00K,,Public,56,EG,,,,,,,,,,1,S,IDA GROVE,1,S,IDA GROVE,42.34,-95.47,42.34,-95.47,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",Several large trees were blown down around town.,CSV,ida
1498354,131183,784829,IOWA,19,2018,September,Thunderstorm Wind,C,59,DICKINSON,FSD,20-09-2018 16:20,CST-6,20-09-2018 16:23,0,0,0,0,0.00K,,Emergency Manager,61,EG,,,,,,,,,,1,NE,TERRIL,1,NE,TERRIL,43.31,-94.97,43.31,-94.97,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",The roof was blown off the VFW building. A large tree was also broken in half.,CSV,dickinson
1498355,131183,784830,IOWA,19,2018,September,Thunderstorm Wind,C,59,DICKINSON,FSD,20-09-2018 16:21,CST-6,20-09-2018 16:23,0,0,0,0,0.00K,,Emergency Manager,56,EG,,,,,,,,,,0,N,FULLER FLD ARPT,0,N,FULLER FLD ARPT,43.33,-95.15,43.33,-95.15,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",A large tree was down blocking the southbound lane of U.S. 71.,CSV,dickinson
1498360,131183,784831,IOWA,19,2018,September,Thunderstorm Wind,C,59,DICKINSON,FSD,20-09-2018 16:22,CST-6,20-09-2018 16:25,0,0,0,0,0.00K,,Trained Spotter,61,EG,,,,,,,,,,1,E,FULLER FLD ARPT,1,E,FULLER FLD ARPT,43.33,-95.13,43.33,-95.13,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",Numerous 8 to 10 inch diameter limbs down.,CSV,dickinson
1498361,131183,784832,IOWA,19,2018,September,Thunderstorm Wind,C,41,CLAY,FSD,20-09-2018 16:15,CST-6,20-09-2018 16:17,0,0,0,0,0.00K,,ASOS,50,MG,,,,,,,,,,1,WSW,(3SE)SPENCER MUNI AR,1,WSW,(3SE)SPENCER MUNI AR,43.1682,-95.2101,43.1682,-95.2101,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",,CSV,clay
1498362,131183,784833,IOWA,19,2018,September,Thunderstorm Wind,C,41,CLAY,FSD,20-09-2018 16:26,CST-6,20-09-2018 16:28,0,0,0,0,0.00K,,Public,52,EG,,,,,,,,,,3,E,GILLETT GROVE,3,E,GILLETT GROVE,43.02,-94.98,43.02,-94.98,"In the wake of excessive overnight rainfall, another round of thunderstorms developed along a cold frontal boundary across northwest Iowa. Deep unidirectional wind shear of 50-60 knots and up to 2000 J/kg MLCAPE with strong frontal forcing yielded a linear structure.  Large DCAPE contributed to outflow development, and as storm orientation evolved, a localized QLCS tornado developed near Superior.",Tree limbs down.,CSV,clay
1505759,126565,758601,IOWA,19,2018,June,Thunderstorm Wind,C,29,CASS,DMX,02-06-2018 00:48,CST-6,02-06-2018 00:48,0,0,0,0,0.00K,,AWOS,53,MG,,,,,,,,,,1,N,ATLANTIC ARPT,1,N,ATLANTIC ARPT,41.41,-95.05,41.41,-95.05,"June started off wet and fairly active, with widespread rain moving across the state in the form of a degrading quasi-linear convective system. Initially, the strongest portion of the QLCS tracked across the southeast portions of Iowa, following the MUCAPE gradient (1000-3000 J/kg) and better effective shear environment. While heavy rainfall was the most widespread effect, severe wind gusts were recorded in and around Atlantic, IA.  Further north, convective activity was less severe, primarily just rain, until a wake low developed and continued to track eastward. A number of severe wind gusts and damage reports were recorded, including a measured 88 mph gust in Hampton.  Lastly, as the parent low tracked across the state later in the day, a funnel cloud was pictured in the Readlyn area along the primary boundary.",Atlantic Municipal Airport AWOS recorded a wind gust of 61 mph.,CSV,cass
1505974,126579,758767,IOWA,19,2018,June,Thunderstorm Wind,C,125,MARION,DMX,06-06-2018 18:00,CST-6,06-06-2018 18:00,0,0,0,0,0.00K,,Emergency Manager,56,EG,,,,,,,,,,1,SE,PELLA,1,SE,PELLA,41.41,-92.92,41.41,-92.92,"It was a hail- and wind-filled day across large parts of Iowa as two distinct rounds of severe weather affected the state.  A remnant QLCS system moved out of the eastern Dakotas and southern Minnesota during the early morning hours, maintaining itself in a relatively ripe environment of 2000+ J/kg of MUCAPE and around 30 to 40 kts of effective shear (though fading through the morning). While the storms were able to maintain their vigor, sub-severe to severe hail was seen through parts of Pocahontas, Humboldt, Wright, and Calhoun Counties before they weakened and eventually subsided entirely. ||Later that afternoon, as the surface boundary entered the state, storms once again fired up across the northern to north central areas of the state. The convective environment across the western half or so of the state was quite ripe with as much as 5000 to 6000 J/kg MUCAPE. Effective shear was lacking, however, with predominantly 35 kts or less existing.  Hail CAPE approached 1000 J/kg and DCAPE to around 1400 J/kg respectively, indicating the potential for both severe hail and severe downdrafts even with the lackluster shear profile. Afternoon convection saw initial isolated and multi-cell clusters form with hail as the primary threat evolving into a QLCS with a primary wind threat by the mid-evening hours. In total, in excess of 50 severe hail and wind reports were received, including a 2 inch hail report and numerous reports of tree and power line damage.",Emergency manager reported trees down in Pella.,CSV,marion
1505975,126579,758770,IOWA,19,2018,June,Thunderstorm Wind,C,125,MARION,DMX,06-06-2018 18:03,CST-6,06-06-2018 18:03,0,0,0,0,15.00K,,Emergency Manager,61,EG,,,,,,,,,,3,N,DURHAM,3,N,DURHAM,41.36,-92.97,41.36,-92.97,"It was a hail- and wind-filled day across large parts of Iowa as two distinct rounds of severe weather affected the state.  A remnant QLCS system moved out of the eastern Dakotas and southern Minnesota during the early morning hours, maintaining itself in a relatively ripe environment of 2000+ J/kg of MUCAPE and around 30 to 40 kts of effective shear (though fading through the morning). While the storms were able to maintain their vigor, sub-severe to severe hail was seen through parts of Pocahontas, Humboldt, Wright, and Calhoun Counties before they weakened and eventually subsided entirely. ||Later that afternoon, as the surface boundary entered the state, storms once again fired up across the northern to north central areas of the state. The convective environment across the western half or so of the state was quite ripe with as much as 5000 to 6000 J/kg MUCAPE. Effective shear was lacking, however, with predominantly 35 kts or less existing.  Hail CAPE approached 1000 J/kg and DCAPE to around 1400 J/kg respectively, indicating the potential for both severe hail and severe downdrafts even with the lackluster shear profile. Afternoon convection saw initial isolated and multi-cell clusters form with hail as the primary threat evolving into a QLCS with a primary wind threat by the mid-evening hours. In total, in excess of 50 severe hail and wind reports were received, including a 2 inch hail report and numerous reports of tree and power line damage.",Emergency manager reported power lines down near Howell Station Campground on 198th Place.,CSV,marion
1506095,130494,781151,IOWA,19,2018,September,Thunderstorm Wind,C,85,HARRISON,OAX,20-09-2018 17:08,CST-6,20-09-2018 17:08,0,0,0,0,,,Trained Spotter,56,EG,,,,,,,,,,1,SE,LOGAN,1,SE,LOGAN,41.64,-95.79,41.64,-95.79,Severe storms developed on September 20th.,Sustained winds of 50 mph were reported with a gust up to 65 mph. Small tree limbs were blown down.,CSV,harrison
1506178,126565,758603,IOWA,19,2018,June,Thunderstorm Wind,C,29,CASS,DMX,02-06-2018 00:50,CST-6,02-06-2018 00:50,0,0,0,0,0.00K,,AWOS,53,MG,,,,,,,,,,1,N,ATLANTIC ARPT,1,N,ATLANTIC ARPT,41.41,-95.05,41.41,-95.05,"June started off wet and fairly active, with widespread rain moving across the state in the form of a degrading quasi-linear convective system. Initially, the strongest portion of the QLCS tracked across the southeast portions of Iowa, following the MUCAPE gradient (1000-3000 J/kg) and better effective shear environment. While heavy rainfall was the most widespread effect, severe wind gusts were recorded in and around Atlantic, IA.  Further north, convective activity was less severe, primarily just rain, until a wake low developed and continued to track eastward. A number of severe wind gusts and damage reports were recorded, including a measured 88 mph gust in Hampton.  Lastly, as the parent low tracked across the state later in the day, a funnel cloud was pictured in the Readlyn area along the primary boundary.",Atlantic Municipal Airport AWOS recorded a 61 mph wind gust.,CSV,cass
