OBJECTID,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,county
1430151,115436,693144,IOWA,19,2017,May,Thunderstorm Wind,C,69,FRANKLIN,DMX,15-05-2017 16:49,CST-6,15-05-2017 16:49,0,0,0,0,0.00K,,Emergency Manager,56,EG,,,,,,,,,,3,WNW,CHAPIN,3,WNW,CHAPIN,42.89,-93.29,42.89,-93.29,"During the day on the 15th, much of Iowa found itself firmly in the warm sector with a warm front/stationary front eventually settling across northern Iowa.  Temperatures reached the upper 80s along with dew points in the mid to upper 60s, helping fuel MUCAPE values in excess of 2000 J/kg.  Effective bulk shear was generally marginally supportive to supportive in the 25-45 kt range.  Isolated storms initiated during the afternoon, eventually leading way to strong more widespread storms in the evening hours that resulted in primarily severe hail.  In addition to the severe hail, a handful of thunderstorm damage, severe wind gusts, and even localized flash flooding were reported.",Emergency manager reported 4 to 5 inch diameter trees blown half way to the ground.,CSV,franklin
1430156,115701,695309,IOWA,19,2017,May,Thunderstorm Wind,C,33,CERRO GORDO,DMX,16-05-2017 21:13,CST-6,16-05-2017 21:13,0,0,0,0,15.00K,,Emergency Manager,61,EG,,,,,,,,,,0,N,MASON CITY,0,N,MASON CITY,43.15,-93.2,43.15,-93.2,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.",Emergency manager reported multiple tree limbs down throughout the town of Mason City.  Some have fallen on power lines or are blocking roads.  A few power poles snapped as well.  Power out in multiple locations.  Time estimated by radar.,CSV,cerro gordo
1430159,117578,707077,IOWA,19,2017,March,Thunderstorm Wind,C,93,IDA,FSD,06-03-2017 15:10,CST-6,06-03-2017 15:11,0,0,0,0,0.00K,,Broadcast Media,52,EG,,,,,,,,,,1,NE,HOLSTEIN,1,NE,HOLSTEIN,42.49,-95.54,42.49,-95.54,Early Spring thunderstorms developed in portions of northwest Iowa and produced isolated severe wind gusts.,Also Pea size hail.,CSV,ida
1430160,117578,707079,IOWA,19,2017,March,Thunderstorm Wind,C,21,BUENA VISTA,FSD,06-03-2017 15:35,CST-6,06-03-2017 15:36,0,0,0,0,0.00K,,COOP Observer,52,MG,,,,,,,,,,4,E,SIOUX RAPIDS,4,E,SIOUX RAPIDS,42.89,-95.07,42.89,-95.07,Early Spring thunderstorms developed in portions of northwest Iowa and produced isolated severe wind gusts.,,CSV,buena vista
1430176,115701,695274,IOWA,19,2017,May,Thunderstorm Wind,C,151,POCAHONTAS,DMX,16-05-2017 19:50,CST-6,16-05-2017 19:50,0,0,0,0,2.00K,,Trained Spotter,52,EG,,,,,,,,,,1,N,POCAHONTAS,1,N,POCAHONTAS,42.74,-94.67,42.74,-94.67,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.","Trained spotter reported strong winds and heavy rainfall.  Many streets in town had tree branches down ranging from small sticks to big, round branches.  A tree was snapped at one of the cemeteries on the east side of town.  Standing water throughout town.",CSV,pocahontas
1430177,115701,695277,IOWA,19,2017,May,Thunderstorm Wind,C,187,WEBSTER,DMX,16-05-2017 19:50,CST-6,16-05-2017 19:50,0,0,0,0,20.00K,,Social Media,52,EG,,,,,,,,,,2,NNE,MOORLAND,2,NNE,MOORLAND,42.46,-94.29,42.46,-94.29,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.","Public reported strong winds, blowing dust, and a tree had fallen on a car.",CSV,webster
1430178,115701,695284,IOWA,19,2017,May,Thunderstorm Wind,C,187,WEBSTER,DMX,16-05-2017 20:07,CST-6,16-05-2017 20:07,0,0,0,0,1.00K,,Trained Spotter,61,EG,,,,,,,,,,1,NNE,FT DODGE,1,NNE,FT DODGE,42.52,-94.17,42.52,-94.17,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.","Trained spotter reported widespread power outages, upwards of 40 foot tall trees down, and estimated at least 70 mph winds.  This is a delayed report.",CSV,webster
1430389,115436,693153,IOWA,19,2017,May,Thunderstorm Wind,C,17,BREMER,DMX,15-05-2017 17:28,CST-6,15-05-2017 17:28,0,0,0,0,0.00K,,Trained Spotter,56,EG,,,,,,,,,,1,SW,PLAINFIELD,1,SW,PLAINFIELD,42.84,-92.54,42.84,-92.54,"During the day on the 15th, much of Iowa found itself firmly in the warm sector with a warm front/stationary front eventually settling across northern Iowa.  Temperatures reached the upper 80s along with dew points in the mid to upper 60s, helping fuel MUCAPE values in excess of 2000 J/kg.  Effective bulk shear was generally marginally supportive to supportive in the 25-45 kt range.  Isolated storms initiated during the afternoon, eventually leading way to strong more widespread storms in the evening hours that resulted in primarily severe hail.  In addition to the severe hail, a handful of thunderstorm damage, severe wind gusts, and even localized flash flooding were reported.","Trained spotter estimated 60-70 mph wind gusts, along with 4-6 inch diameter tree branches broken off.",CSV,bremer
1430390,115436,693155,IOWA,19,2017,May,Thunderstorm Wind,C,17,BREMER,DMX,15-05-2017 17:30,CST-6,15-05-2017 17:30,0,0,0,0,0.00K,,Mesonet,59,MG,,,,,,,,,,1,SSW,PLAINFIELD,1,SSW,PLAINFIELD,42.83,-92.54,42.83,-92.54,"During the day on the 15th, much of Iowa found itself firmly in the warm sector with a warm front/stationary front eventually settling across northern Iowa.  Temperatures reached the upper 80s along with dew points in the mid to upper 60s, helping fuel MUCAPE values in excess of 2000 J/kg.  Effective bulk shear was generally marginally supportive to supportive in the 25-45 kt range.  Isolated storms initiated during the afternoon, eventually leading way to strong more widespread storms in the evening hours that resulted in primarily severe hail.  In addition to the severe hail, a handful of thunderstorm damage, severe wind gusts, and even localized flash flooding were reported.",The Plainfield IDOT RWIS along Highway 218 recorded a 68 mph wind gust.,CSV,bremer
1430406,115701,695278,IOWA,19,2017,May,Thunderstorm Wind,C,187,WEBSTER,DMX,16-05-2017 19:53,CST-6,16-05-2017 19:53,0,0,0,0,10.00K,,Amateur Radio,56,EG,,,,,,,,,,1,NNE,ROELYN,1,NNE,ROELYN,42.44,-94.34,42.44,-94.34,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.",Amateur radio operator reported a transformer blown down/over.,CSV,webster
1430407,115701,695288,IOWA,19,2017,May,Thunderstorm Wind,C,49,DALLAS,DMX,16-05-2017 20:10,CST-6,16-05-2017 20:10,0,0,0,0,50.00K,,Emergency Manager,65,EG,,,,,,,,,,1,NE,PERRY,1,NE,PERRY,41.84,-94.1,41.84,-94.1,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.",Emergency manager reported a 4-plex apartment building had its roof blown off.  Time estimated by radar.,CSV,dallas
1430433,116168,698274,IOWA,19,2017,May,Thunderstorm Wind,C,15,BOONE,DMX,17-05-2017 15:25,CST-6,17-05-2017 15:50,0,0,0,0,75.00K,,Emergency Manager,60,EG,,,,,,,,,,1,E,NAPIER,2,ENE,OGDEN,41.98,-93.72,42.0433,-93.9977,"After a cold front stalled out across northwest Iowa the previous night, much of Iowa was firmly within the warm sector of an approaching surface low. As a result, winds were strong out of the south, helping keep dew points in the mid to upper 60s. While temperatures were only in the 70s, with the relatively high dew points SBCAPE values were able to eclipse 2000 J/kg in an uncapped environment.  Storms began to initiate in the early afternoon, primarily producing funnel clouds and hail.  As a weak boundary ahead of the parent cold front moved through, storms organized linearly and became primary wind gust and damaging wind producers as they traveled north/northeast.","Emergency manager reported multiple farmsteads with roofs blown off, damage to several outbuildings, a garage blown off the foundation, and power lines down. The roof and upper levels of an old corn crib were blown off, windows broken from debris blowing into the window, a garage door was ripped off the track, 6 inch diameter tree limbs were down, large trees were down blocking a road. Another large tree limb landed on a van and porch roof destroying the van and roof.",CSV,boone
1430434,116168,698284,IOWA,19,2017,May,Thunderstorm Wind,C,127,MARSHALL,DMX,17-05-2017 16:13,CST-6,17-05-2017 16:13,0,0,0,0,0.00K,,Mesonet,51,MG,,,,,,,,,,1,SE,MARSHALLTOWN,1,SE,MARSHALLTOWN,42.04,-92.91,42.04,-92.91,"After a cold front stalled out across northwest Iowa the previous night, much of Iowa was firmly within the warm sector of an approaching surface low. As a result, winds were strong out of the south, helping keep dew points in the mid to upper 60s. While temperatures were only in the 70s, with the relatively high dew points SBCAPE values were able to eclipse 2000 J/kg in an uncapped environment.  Storms began to initiate in the early afternoon, primarily producing funnel clouds and hail.  As a weak boundary ahead of the parent cold front moved through, storms organized linearly and became primary wind gust and damaging wind producers as they traveled north/northeast.",RWIS on US 30 recorded at 59 mph wind gust.,CSV,marshall
1430593,115436,693157,IOWA,19,2017,May,Thunderstorm Wind,C,69,FRANKLIN,DMX,15-05-2017 17:40,CST-6,15-05-2017 17:40,0,0,0,0,0.00K,,Public,56,EG,,,,,,,,,,1,SW,HAMPTON,1,SW,HAMPTON,42.74,-93.21,42.74,-93.21,"During the day on the 15th, much of Iowa found itself firmly in the warm sector with a warm front/stationary front eventually settling across northern Iowa.  Temperatures reached the upper 80s along with dew points in the mid to upper 60s, helping fuel MUCAPE values in excess of 2000 J/kg.  Effective bulk shear was generally marginally supportive to supportive in the 25-45 kt range.  Isolated storms initiated during the afternoon, eventually leading way to strong more widespread storms in the evening hours that resulted in primarily severe hail.  In addition to the severe hail, a handful of thunderstorm damage, severe wind gusts, and even localized flash flooding were reported.","Public reported 6 inch tree branches down and some dime to quarter sized hail, and was getting bigger at the time.",CSV,franklin
1430613,115701,695292,IOWA,19,2017,May,Thunderstorm Wind,C,187,WEBSTER,DMX,16-05-2017 20:15,CST-6,16-05-2017 20:15,0,0,0,0,5.00K,,Trained Spotter,58,EG,,,,,,,,,,3,SW,BADGER,3,SW,BADGER,42.59,-94.18,42.59,-94.18,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.",Trained spotter reported a window blown in at their home.  Estimated 60 to 70 mph winds.,CSV,webster
1430614,115701,695297,IOWA,19,2017,May,Thunderstorm Wind,C,109,KOSSUTH,DMX,16-05-2017 20:25,CST-6,16-05-2017 20:25,0,0,0,0,2.00K,,Trained Spotter,56,EG,,,,,,,,,,0,N,ALGONA,0,N,ALGONA,43.07,-94.23,43.07,-94.23,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.",Trained spotter reported several tree limbs of various size down and one large tree about 5 to 6 feet in diameter down.  Numerous power outages as well.  Time estimated by radar.,CSV,kossuth
1430615,115701,695305,IOWA,19,2017,May,Thunderstorm Wind,C,197,WRIGHT,DMX,16-05-2017 20:45,CST-6,16-05-2017 20:45,0,0,0,0,5.00K,,Department of Highways,52,EG,,,,,,,,,,2,SW,BELMOND,2,SW,BELMOND,42.83,-93.62,42.83,-93.62,"Ahead of a cold frontal boundary temperatures throughout Iowa were able to reach into the upper 80s to around 90 along with dew points into the mid 60s.  Along with accompanying vertical temperature profiles, MUCAPE values were able to reach into the 3000+ J/kg neighborhood in many spots with low end supportive effective shear around 30-35 kts initially.  As storms triggered in eastern and southeastern Nebraska, they quickly merged into a series of MCSs and tracked northeast into Iowa.  The strongest storms predominantly were located northwest of the Des Moines metro roughly along a line from Omaha to Mason City. Numerous severe wind gusts in excess of 60 mph were reported along with wind damage and occasional severe hail.",Iowa DOT reported debris blocking the roadway in both directions on Highway 69.  Time estimated by radar.,CSV,wright
1430636,116168,698279,IOWA,19,2017,May,Thunderstorm Wind,C,127,MARSHALL,DMX,17-05-2017 16:12,CST-6,17-05-2017 16:20,0,0,0,0,100.00K,,Emergency Manager,61,EG,,,,,,,,,,1,SE,MARSHALLTOWN,2,ESE,LISCOMB,42.04,-92.91,42.188,-92.9625,"After a cold front stalled out across northwest Iowa the previous night, much of Iowa was firmly within the warm sector of an approaching surface low. As a result, winds were strong out of the south, helping keep dew points in the mid to upper 60s. While temperatures were only in the 70s, with the relatively high dew points SBCAPE values were able to eclipse 2000 J/kg in an uncapped environment.  Storms began to initiate in the early afternoon, primarily producing funnel clouds and hail.  As a weak boundary ahead of the parent cold front moved through, storms organized linearly and became primary wind gust and damaging wind producers as they traveled north/northeast.","Emergency manager reported tree on a large propane tank near Liscomb on Oaks Ave, many trees and power lines down in Marshalltown, traffic lights down in Marshalltown, and a barn down.",CSV,marshall
1445519,115613,694445,IOWA,19,2017,June,Thunderstorm Wind,C,113,LINN,DVN,15-06-2017 08:09,CST-6,15-06-2017 08:09,0,0,0,0,0.00K,,Trained Spotter,50,EG,,,,,,,,,,0,N,MT VERNON,0,N,MT VERNON,41.92,-91.42,41.92,-91.42,"After an early morning round of dissipating thunderstorms that brought gusty winds, late afternoon storms formed over eastern Iowa and northwest Illinois. These storms produced numerous hail reports, and eventually produced damaging winds in the late evening hours as they moved into Illinois.",Tree limbs were reported down in southeast corner of Mt Vernon and power was knocked out to the city of Mt Vernon.  The time was estimated to have occurred with the early morning storms.,CSV,linn
1445612,117238,705080,IOWA,19,2017,June,Thunderstorm Wind,C,131,MITCHELL,ARX,29-06-2017 20:48,CST-6,29-06-2017 20:48,0,0,0,0,2.00K,,Law Enforcement,50,EG,,,,,,,,,,1,N,STACYVILLE,1,N,STACYVILLE,43.44,-92.78,43.44,-92.78,A complex of thunderstorms moved across northeast Iowa during the evening of June 29th. These storms briefly produced some damaging winds that blew down trees in Stacyville (Mitchell County).,Trees were blown down in Stacyville. One of these landed across a road by Riverside Park.,CSV,mitchell
