OBJECTID,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,county
1692916,158412,957607,IOWA,19,2021,May,Thunderstorm Wind,C,121,MADISON,DMX,20-05-2021 19:54,CST-6,20-05-2021 19:54,0,0,0,0,,,Public,63,MG,,,,,,,,,,0,W,WINTERSET,0,W,WINTERSET,41.3304,-94.0279,41.3304,-94.0279,"A large area of high pressure dominated the eastern US with low pressure settling across the Pacific northwest. The resultant southerly flow allowed fro deep moisture transport from the Gulf into the Midwest. A subtle disturbance in the southerly flow moved into Iowa through the afternoon and evening hours with widespread shower activity. The moisture rich environment allowed for LCLs below 500 m, combined with 0-3 km CAPE near 100 J/kg and 0-1 km SRH near 200 m2/s2. Many of the showers exhibited rotation and a couple did produce low end tornadoes and wind damage. Interestingly, the deep warm clouds within this tropical air mass resulted in no lightning with any storm the entire night.",A public report of wind damage within the town of Winterset with sheds blown over near the county fairgrounds. A separate personal weather station in the area reported a wind gust of 73 mph.,CSV,madison
1693171,160460,969722,IOWA,19,2021,July,Thunderstorm Wind,C,85,HARRISON,OAX,30-07-2021 18:59,CST-6,30-07-2021 18:59,0,0,0,0,,,Emergency Manager,87,EG,,,,,,,,,,1,N,YORKSHIRE,1,N,YORKSHIRE,41.53,-95.58,41.53,-95.58,A cold front helped lead to a severe weather outbreak in southwest Iowa where a microburst developed and is estimated to have produced 100 mph winds.,"Emergency manager reported significant damage near Persia, IA. 	A storm survey was conducted and noted 3 grain bins were destroyed and blown off of their foundations. Two buildings were completed destroyed. Peak wind gust was estimated at 100 mph.",CSV,harrison
1702880,160849,971699,IOWA,19,2021,July,Thunderstorm Wind,C,67,FLOYD,ARX,14-07-2021 17:08,CST-6,14-07-2021 17:08,0,0,0,0,0.00K,,Fire Department/Rescue,65,EG,,,,,,,,,,2,ESE,FLOYD,2,ESE,FLOYD,43.1225,-92.7349,43.1225,-92.7349,Two tornadoes skipped across portions of northeast Iowa during the late afternoon of July 14th. The first tornado impacted areas between Rockford (Floyd County) and Rudd (Floyd County) and to the east before dissipating northwest of Charles City (Floyd County). The most extensive damage occurred to a hog containment building near the end of its path. This tornado was rated an EF-1. The second tornado caused damage in Oelwein (Fayette County) and locations southwest of the city. This tornado ripped an air handler unit off a restaurant and caused damage at the high school football stadium. This tornado was rated an EF-0. The Governor of Iowa issued a disaster proclamation that included Fayette County.,An estimated 75 mph wind gust occurred in Floyd.,CSV,floyd
1702881,160849,976330,IOWA,19,2021,July,Thunderstorm Wind,C,67,FLOYD,ARX,14-07-2021 08:21,CST-6,14-07-2021 08:21,0,0,0,0,0.00K,,Trained Spotter,50,EG,,,,,,,,,,0,N,MARBLE ROCK,0,N,MARBLE ROCK,42.97,-92.87,42.97,-92.87,Two tornadoes skipped across portions of northeast Iowa during the late afternoon of July 14th. The first tornado impacted areas between Rockford (Floyd County) and Rudd (Floyd County) and to the east before dissipating northwest of Charles City (Floyd County). The most extensive damage occurred to a hog containment building near the end of its path. This tornado was rated an EF-1. The second tornado caused damage in Oelwein (Fayette County) and locations southwest of the city. This tornado ripped an air handler unit off a restaurant and caused damage at the high school football stadium. This tornado was rated an EF-0. The Governor of Iowa issued a disaster proclamation that included Fayette County.,Several large branches were knocked down near Marble Rock from strong thunderstorm winds.,CSV,floyd
1711003,162397,980553,IOWA,19,2021,August,Thunderstorm Wind,C,37,CHICKASAW,ARX,24-08-2021 13:26,CST-6,24-08-2021 13:26,0,0,0,0,2.00K,,Law Enforcement,40,EG,,,,,,,,,,4,SW,FREDRICKSBURG,4,SW,FREDRICKSBURG,42.92,-92.25,42.92,-92.25,A line of storms rolled across northeast Iowa during the afternoon of August 24th. These storms produced winds strong enough to cause wind damage from Floyd County east across Chickasaw County into Fayette County. Trees were downed along U.S. Highway 63 near New Hampton (Chickasaw County) and 60 mph wind gusts in Oelwein (Fayette County) snapped and uprooted numerous trees and caused a building to partially collapse. One person was injured in Oelwein when they became trapped under the branches of a fallen tree. The Governor of Iowa issued a proclamation of disaster emergency for Fayette County.,Trees were blown down southwest of Fredericksburg.,CSV,chickasaw
1711004,162397,980558,IOWA,19,2021,August,Thunderstorm Wind,C,65,FAYETTE,ARX,24-08-2021 13:49,CST-6,24-08-2021 13:49,0,0,0,0,10.00K,,Public,50,EG,,,,,,,,,,3,SSE,OELWEIN MUNI ARPT,3,SSE,OELWEIN MUNI ARPT,42.64,-91.96,42.64,-91.96,A line of storms rolled across northeast Iowa during the afternoon of August 24th. These storms produced winds strong enough to cause wind damage from Floyd County east across Chickasaw County into Fayette County. Trees were downed along U.S. Highway 63 near New Hampton (Chickasaw County) and 60 mph wind gusts in Oelwein (Fayette County) snapped and uprooted numerous trees and caused a building to partially collapse. One person was injured in Oelwein when they became trapped under the branches of a fallen tree. The Governor of Iowa issued a proclamation of disaster emergency for Fayette County.,Parts of a roof were blown off a hog confinement building southwest of Oelwein.,CSV,fayette
1711005,162397,980554,IOWA,19,2021,August,Thunderstorm Wind,C,65,FAYETTE,ARX,24-08-2021 13:56,CST-6,24-08-2021 13:56,1,0,0,0,50.00K,,Public,52,EG,,,,,,,,,,1,W,OELWEIN,1,W,OELWEIN,42.68,-91.91,42.68,-91.91,A line of storms rolled across northeast Iowa during the afternoon of August 24th. These storms produced winds strong enough to cause wind damage from Floyd County east across Chickasaw County into Fayette County. Trees were downed along U.S. Highway 63 near New Hampton (Chickasaw County) and 60 mph wind gusts in Oelwein (Fayette County) snapped and uprooted numerous trees and caused a building to partially collapse. One person was injured in Oelwein when they became trapped under the branches of a fallen tree. The Governor of Iowa issued a proclamation of disaster emergency for Fayette County.,An estimated 60 mph wind gust in Oelwein snapped or uprooted numerous trees. One person sustained injuries when they became trapped under the branches of a fallen tree. A building partially collapsed briefly trapping one person.,CSV,fayette
1711266,162520,981123,IOWA,19,2021,August,Thunderstorm Wind,C,37,CHICKASAW,ARX,27-08-2021 17:32,CST-6,27-08-2021 17:32,0,0,0,0,3.00K,,Public,45,EG,,,,,,,,,,1,SE,NASHUA,1,SE,NASHUA,42.94,-92.52,42.94,-92.52,"A complex of storms moved across northeast Iowa during the late afternoon and evening of August 27th. These storms produced two tornadoes in the vicinity of Marble Rock (Floyd County). The first tornado was an EF0 west of Marble Rock that only caused some minor crop and structural damage to a farm. The second tornado was rated as an EF1 that passed just to the south of Marble Rock as it moved southeast. Nearly all the buildings on one farm were destroyed and several other farm buildings and homes sustained some damage. The storms also produced heavy rain with totals ranging from 3 to 8 inches. Flash flooding from this rain closed several roads, including U.S. Highway 18 near New Hampton (Chickasaw County) and some homes sustained water damage. A train derailment southwest of New Hampton resulted from flooding along the Wapsipinicon River prompted officials to evacuate nearby residents when a tank car leaked anhydrous ammonia. The Chickasaw County Sheriff issued a no travel advisory for parts of the county because of the flooding. The Governor of Iowa issued a disaster proclamation for Allamakee, Chickasaw, Clayton, Floyd, Howard, Mitchell and Winneshiek Counties. A previous disaster proclamation was still in effect for Fayette County.",Telephone poles and crops were damaged by winds southeast of Nashua.,CSV,chickasaw
1711512,162520,981126,IOWA,19,2021,August,Thunderstorm Wind,C,5,ALLAMAKEE,ARX,27-08-2021 18:35,CST-6,27-08-2021 18:35,0,0,0,0,3.00K,,Trained Spotter,50,EG,,,,,,,,,,1,E,POSTVILLE,1,E,POSTVILLE,43.08,-91.57,43.08,-91.57,"A complex of storms moved across northeast Iowa during the late afternoon and evening of August 27th. These storms produced two tornadoes in the vicinity of Marble Rock (Floyd County). The first tornado was an EF0 west of Marble Rock that only caused some minor crop and structural damage to a farm. The second tornado was rated as an EF1 that passed just to the south of Marble Rock as it moved southeast. Nearly all the buildings on one farm were destroyed and several other farm buildings and homes sustained some damage. The storms also produced heavy rain with totals ranging from 3 to 8 inches. Flash flooding from this rain closed several roads, including U.S. Highway 18 near New Hampton (Chickasaw County) and some homes sustained water damage. A train derailment southwest of New Hampton resulted from flooding along the Wapsipinicon River prompted officials to evacuate nearby residents when a tank car leaked anhydrous ammonia. The Chickasaw County Sheriff issued a no travel advisory for parts of the county because of the flooding. The Governor of Iowa issued a disaster proclamation for Allamakee, Chickasaw, Clayton, Floyd, Howard, Mitchell and Winneshiek Counties. A previous disaster proclamation was still in effect for Fayette County.",Power lines were blown down in Postville.,CSV,allamakee
1721712,159833,966050,IOWA,19,2021,June,Thunderstorm Wind,C,149,PLYMOUTH,FSD,11-06-2021 05:38,CST-6,11-06-2021 05:40,0,0,0,0,35.00K,,Broadcast Media,61,EG,,,,,,,,,,1,W,AKRON,1,W,AKRON,42.83,-96.56,42.83,-96.56,"Severe storms which developed across western South Dakota during the evening of June 10 translated eastward through the overnight hours. An increasing low-level jet enhanced shear, with an environment strongly supportive of developing outflow pools with DCAPE of 1500-2000 J/kg. Storms congealed into a linear bowing structure through the late overnight and early morning hours, producing strong to damaging wind gusts as storms moved into northwest Iowa.",Thunderstorm winds destroyed a 100 by 180 foot machine shed. Property damage costs are a rough estimate.,CSV,plymouth
1672997,159937,966917,IOWA,19,2021,July,Thunderstorm Wind,C,165,SHELBY,OAX,09-07-2021 22:13,CST-6,09-07-2021 22:13,0,0,0,0,,,Law Enforcement,61,EG,,,,,,,,,,0,N,HARLAN,0,N,HARLAN,41.65,-95.33,41.65,-95.33,"A line of storms that developed over western Nebraska and South Dakota moved into a highly unstable airmass with 2500-3000 J/kg MLCAPE leading to widespread wind damage across eastern Nebraska and western Iowa. According to the Omaha Public Power District, nearly 200,000 customers were without power.",Law enforcement reported trees down.,CSV,shelby
1673000,159839,966079,IOWA,19,2021,June,Thunderstorm Wind,C,21,BUENA VISTA,FSD,16-06-2021 19:43,CST-6,16-06-2021 19:45,0,0,0,0,,,Trained Spotter,61,EG,,,,,,,,,,7,SW,LINN GROVE,7,SW,LINN GROVE,42.82,-95.36,42.82,-95.36,"As a cold front pushed into an environment of large MLCAPE (2000-3000 J/kg) and high DCAPE (1000 J/kg), scattered elevated thunderstorms developed on the nose of a 40 knot low-level jet across southwest Minnesota. These storms dropped south southeast through northwest Iowa during the evening producing periodic large hail and some damaging wind gusts as the low-level jet veered ahead of the advancing boundary.",An old refrigerator was displaced across the deck of a house by thunderstorm wind estimated from 60 to 70 mph.,CSV,buena vista
1694929,158414,957862,IOWA,19,2021,June,Thunderstorm Wind,C,53,DECATUR,DMX,20-06-2021 16:50,CST-6,20-06-2021 16:50,0,0,0,0,90.00K,,Fire Department/Rescue,70,EG,,,,,,,,,,2,NNW,LEON,2,NNW,LEON,40.76,-93.75,40.76,-93.75,Thunderstorms developed ahead of an advancing cold front.  Storms produced some large hail up to two inches in diameter.  A tornado occurred just west of Pella producing EF1 damage.,Osceola Fire Department reported a grain bin toppled and blocking US Highway 69. Time estimated via radar.,CSV,decatur
1705076,162126,978851,IOWA,19,2021,August,Thunderstorm Wind,C,157,POWESHIEK,DMX,26-08-2021 19:58,CST-6,26-08-2021 19:58,0,0,0,0,0.00K,,Public,55,MG,,,,,,,,,,5,NE,SEARSBORO,5,NE,SEARSBORO,41.62,-92.62,41.62,-92.62,"Scattered convection persisted trough the afternoon within an area of warm air advection before becoming more organized in the evening, resulting in a few severe wind gusts in west central Iowa. Later in the evening convection that had been across the northern plains through the day spread into northern Iowa. When this convection interacted with the strongly unstable airmass across Iowa and outflow boundaries from earlier evening convection it organized into a convective line, producing wind gusts and hail across northern Iowa. The motion of the line resulted in training thunderstorms and some areas received six to seven inches of rain. This rain fell of areas of persistent drought so while amounts were heavy there were no reports of flooding in the area.",Gust measured via personal weather station.,CSV,poweshiek
1705238,162126,978852,IOWA,19,2021,August,Thunderstorm Wind,C,157,POWESHIEK,DMX,26-08-2021 20:00,CST-6,26-08-2021 20:00,0,0,0,0,0.00K,,Trained Spotter,50,MG,,,,,,,,,,2,NW,MONTEZUMA,2,NW,MONTEZUMA,41.6,-92.55,41.6,-92.55,"Scattered convection persisted trough the afternoon within an area of warm air advection before becoming more organized in the evening, resulting in a few severe wind gusts in west central Iowa. Later in the evening convection that had been across the northern plains through the day spread into northern Iowa. When this convection interacted with the strongly unstable airmass across Iowa and outflow boundaries from earlier evening convection it organized into a convective line, producing wind gusts and hail across northern Iowa. The motion of the line resulted in training thunderstorms and some areas received six to seven inches of rain. This rain fell of areas of persistent drought so while amounts were heavy there were no reports of flooding in the area.",Small tree limbs down. Gust measured by personal weather station. Time estimated via radar.,CSV,poweshiek
1705239,162126,978853,IOWA,19,2021,August,Thunderstorm Wind,C,157,POWESHIEK,DMX,26-08-2021 20:00,CST-6,26-08-2021 20:00,0,0,0,0,0.00K,,Storm Chaser,50,EG,,,,,,,,,,0,N,MONTEZUMA,0,N,MONTEZUMA,41.58,-92.53,41.58,-92.53,"Scattered convection persisted trough the afternoon within an area of warm air advection before becoming more organized in the evening, resulting in a few severe wind gusts in west central Iowa. Later in the evening convection that had been across the northern plains through the day spread into northern Iowa. When this convection interacted with the strongly unstable airmass across Iowa and outflow boundaries from earlier evening convection it organized into a convective line, producing wind gusts and hail across northern Iowa. The motion of the line resulted in training thunderstorms and some areas received six to seven inches of rain. This rain fell of areas of persistent drought so while amounts were heavy there were no reports of flooding in the area.",Storm chaser reports trees down and damage to outbuildings. Time estimated via radar.,CSV,poweshiek
1705381,162033,978294,IOWA,19,2021,August,Thunderstorm Wind,C,171,TAMA,DMX,10-08-2021 14:17,CST-6,10-08-2021 14:25,0,0,0,0,0.00K,,Public,52,EG,,,,,,,,,,3,NNW,MONTOUR,3,NNW,MONTOUR,42.01,-92.74,42.01,-92.74,An upper level low moved across the area with an attendant frontal boundary that stalled out across the state. The air mass south of the boundary was extremely hot an humid with heat indices soaring over 105 degrees. This resulted in very high instability with surface based CAPE over 4000 J/kg. Storms developed quickly in the afternoon but with little shear they struggled to get organized. Quarter sized hail and some damaging wind gusts did occur with a  few of the storms.,"Public report of 60 plus mph wind gusts east of Le Grand, significantly reducing visibility on highway 30.",CSV,tama
1705382,162033,978509,IOWA,19,2021,August,Thunderstorm Wind,C,125,MARION,DMX,10-08-2021 14:24,CST-6,10-08-2021 14:24,0,0,0,0,0.00K,,Broadcast Media,50,EG,,,,,,,,,,3,WSW,LAKE RED ROCK,3,WSW,LAKE RED ROCK,41.38,-93.12,41.38,-93.12,An upper level low moved across the area with an attendant frontal boundary that stalled out across the state. The air mass south of the boundary was extremely hot an humid with heat indices soaring over 105 degrees. This resulted in very high instability with surface based CAPE over 4000 J/kg. Storms developed quickly in the afternoon but with little shear they struggled to get organized. Quarter sized hail and some damaging wind gusts did occur with a  few of the storms.,WHO tv viewer shared pictures of large tree limbs over 3 inches in diameter snapped and an outbuilding with substantial damage.,CSV,marion
1705383,162033,978510,IOWA,19,2021,August,Thunderstorm Wind,C,125,MARION,DMX,10-08-2021 14:25,CST-6,10-08-2021 14:25,0,0,0,0,0.00K,,Broadcast Media,50,EG,,,,,,,,,,2,WSW,LAKE RED ROCK,2,WSW,LAKE RED ROCK,41.38,-93.11,41.38,-93.11,An upper level low moved across the area with an attendant frontal boundary that stalled out across the state. The air mass south of the boundary was extremely hot an humid with heat indices soaring over 105 degrees. This resulted in very high instability with surface based CAPE over 4000 J/kg. Storms developed quickly in the afternoon but with little shear they struggled to get organized. Quarter sized hail and some damaging wind gusts did occur with a  few of the storms.,KCCI tv viewer shared pictures of tree branches over 3 inches in diameter snapped.,CSV,marion
1705390,162126,978856,IOWA,19,2021,August,Thunderstorm Wind,C,147,PALO ALTO,DMX,26-08-2021 22:54,CST-6,26-08-2021 22:54,0,0,0,0,0.00K,,Law Enforcement,50,EG,,,,,,,,,,2,NE,GRAETTINGER,2,NE,GRAETTINGER,43.25,-94.75,43.25,-94.75,"Scattered convection persisted trough the afternoon within an area of warm air advection before becoming more organized in the evening, resulting in a few severe wind gusts in west central Iowa. Later in the evening convection that had been across the northern plains through the day spread into northern Iowa. When this convection interacted with the strongly unstable airmass across Iowa and outflow boundaries from earlier evening convection it organized into a convective line, producing wind gusts and hail across northern Iowa. The motion of the line resulted in training thunderstorms and some areas received six to seven inches of rain. This rain fell of areas of persistent drought so while amounts were heavy there were no reports of flooding in the area.","Large trees down. Delayed report, time estimated via radar.",CSV,palo alto
1705391,162126,978857,IOWA,19,2021,August,Thunderstorm Wind,C,147,PALO ALTO,DMX,26-08-2021 23:03,CST-6,26-08-2021 23:03,0,0,0,0,0.00K,,Law Enforcement,50,EG,,,,,,,,,,3,N,OSGOOD,3,N,OSGOOD,43.24,-94.71,43.24,-94.71,"Scattered convection persisted trough the afternoon within an area of warm air advection before becoming more organized in the evening, resulting in a few severe wind gusts in west central Iowa. Later in the evening convection that had been across the northern plains through the day spread into northern Iowa. When this convection interacted with the strongly unstable airmass across Iowa and outflow boundaries from earlier evening convection it organized into a convective line, producing wind gusts and hail across northern Iowa. The motion of the line resulted in training thunderstorms and some areas received six to seven inches of rain. This rain fell of areas of persistent drought so while amounts were heavy there were no reports of flooding in the area.","Large trees down. Delayed report, time estimated via radar.",CSV,palo alto
1705445,160844,971546,IOWA,19,2021,July,Thunderstorm Wind,C,39,CLARKE,DMX,30-07-2021 20:48,CST-6,30-07-2021 20:48,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,5,NNW,MURRAY,5,NNW,MURRAY,41.12,-94,41.12,-94,"A quick moving shortwave swept across the area, brining a swath of convection across the state form north to south. By evening the low level jet developed across the area and increased convergence, resulting in reinvigoration of storms along the front. One embedded cell strengthened to produce golf ball sized hail and some tree damage, though the bigger impact was widespread rainfall. Many locations south of I-35 received 2 to 3 inches of rain, however with antecedent drought conditions there was no flash flood impact to the area.",Large limbs snapped from maple tree.,CSV,clarke
1705459,160825,971418,IOWA,19,2021,July,Thunderstorm Wind,C,13,BLACK HAWK,DMX,14-07-2021 17:17,CST-6,14-07-2021 17:17,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,0,N,WATERLOO,0,N,WATERLOO,42.5,-92.35,42.5,-92.35,"A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",Numerous trees down. Time estimated via radar.,CSV,black hawk
1705460,160825,971419,IOWA,19,2021,July,Thunderstorm Wind,C,13,BLACK HAWK,DMX,14-07-2021 17:22,CST-6,14-07-2021 17:22,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,0,N,WATERLOO,0,N,WATERLOO,42.5,-92.35,42.5,-92.35,"A surface low pressure system was centered over Kansas and Nebraska with attendant warm front draped across north central Iowa. This was bisected by an outflow boundary from morning convection across western Iowa. As morning activity exited the are the atmosphere quickly recovered steep low and mid level lapse rates exceeded 8 C/km with 0-6 km shear over 40 knots. Near the remnant outflow boundary 0-1 km SRH exceeded 150 m2/s2. Storms developed along this boundary and moved east along the warm front, spawning a number of tornadoes across the state. In fact, this is in the top 5 for tornadoes occurring in a single day for the state of Iowa since reliable records began in the 1980s. By evening convection congealed into an MCS, bringing heavy rain to portions of the state. A line of training storms set up north of the Des Moines metro, resulting in localized flash flooding.",Trees down. Time estimated via radar.,CSV,black hawk
