OBJECTID,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,county
1309748,94184,566394,IOWA,19,2015,May,Thunderstorm Wind,C,39,CLARKE,DMX,17-05-2015 01:15,CST-6,17-05-2015 01:15,0,0,0,0,50.00K,,Trained Spotter,65,EG,,,,,,,,,,5,WNW,OSCEOLA,5,WNW,OSCEOLA,41.0498,-93.8648,41.0498,-93.8648,"A strong upper level low pressure system lifted northeast out of the southwest U.S. during the early morning hours of the 17th.  The surface low was over South Dakota as a line of thunderstorms developed ahead of an advancing dry line that was south of the low.  The atmosphere was moderately unstable with about 2000 J/kg as the storms developed in the evening.  CAPE in the -10 to -30 C layer of the atmosphere was only about 400 J/kg with a freezing level around 13,000 feet.  The lifted index was in the -4 to -5 C range as the storms approached with 40 to 45 kts of shear available.  The LCL was quite low, around 750 meters.  CAPE in the zero to 3 km layer was 50 to 100 J/kg.  Precipitable water values were quite high, in the 1.25 to 1.5 inch range.  For the most part, the thunderstorms were not severe and produced mainly heavy rainfall.  Several reports of 2 to 3 inches of rainfall were received from southwest into north central Iowa.  As the line advanced eastward, a small mesoscale vorticity maximum was observed riding north along the line.  The thunderstorms became enhanced as it moved north with a line of damage extending from Clarke County north to Webster County.  Eighty two cars of a railroad train were derailed by the winds, with two of them blown off into the nearby field.  Numerous very large trees were downed and some farm buildings lost roofs.  Reports of trees and power lines being blown down continued north as the vorticity maximum lifted north.",A wooden barn was completely destroyed along 180th Ave.,CSV,clarke
1309781,94184,566379,IOWA,19,2015,May,Thunderstorm Wind,C,39,CLARKE,DMX,17-05-2015 01:10,CST-6,17-05-2015 01:10,0,0,0,0,250.00K,,Trained Spotter,75,EG,,,,,,,,,,4,W,OSCEOLA,4,W,OSCEOLA,41.04,-93.86,41.04,-93.86,"A strong upper level low pressure system lifted northeast out of the southwest U.S. during the early morning hours of the 17th.  The surface low was over South Dakota as a line of thunderstorms developed ahead of an advancing dry line that was south of the low.  The atmosphere was moderately unstable with about 2000 J/kg as the storms developed in the evening.  CAPE in the -10 to -30 C layer of the atmosphere was only about 400 J/kg with a freezing level around 13,000 feet.  The lifted index was in the -4 to -5 C range as the storms approached with 40 to 45 kts of shear available.  The LCL was quite low, around 750 meters.  CAPE in the zero to 3 km layer was 50 to 100 J/kg.  Precipitable water values were quite high, in the 1.25 to 1.5 inch range.  For the most part, the thunderstorms were not severe and produced mainly heavy rainfall.  Several reports of 2 to 3 inches of rainfall were received from southwest into north central Iowa.  As the line advanced eastward, a small mesoscale vorticity maximum was observed riding north along the line.  The thunderstorms became enhanced as it moved north with a line of damage extending from Clarke County north to Webster County.  Eighty two cars of a railroad train were derailed by the winds, with two of them blown off into the nearby field.  Numerous very large trees were downed and some farm buildings lost roofs.  Reports of trees and power lines being blown down continued north as the vorticity maximum lifted north.",Around 82 train cars were blown over.  Several very large trees were uprooted in a narrow corridor.  Many branches were snapped and several farm buildings lost roofs.,CSV,clarke
1309782,94184,566380,IOWA,19,2015,May,Thunderstorm Wind,C,53,DECATUR,DMX,17-05-2015 00:42,CST-6,17-05-2015 00:42,0,0,0,0,100.00K,,Social Media,52,EG,,,,,,,,,,1,NW,DECATUR CITY,1,NW,DECATUR CITY,40.74,-93.83,40.74,-93.83,"A strong upper level low pressure system lifted northeast out of the southwest U.S. during the early morning hours of the 17th.  The surface low was over South Dakota as a line of thunderstorms developed ahead of an advancing dry line that was south of the low.  The atmosphere was moderately unstable with about 2000 J/kg as the storms developed in the evening.  CAPE in the -10 to -30 C layer of the atmosphere was only about 400 J/kg with a freezing level around 13,000 feet.  The lifted index was in the -4 to -5 C range as the storms approached with 40 to 45 kts of shear available.  The LCL was quite low, around 750 meters.  CAPE in the zero to 3 km layer was 50 to 100 J/kg.  Precipitable water values were quite high, in the 1.25 to 1.5 inch range.  For the most part, the thunderstorms were not severe and produced mainly heavy rainfall.  Several reports of 2 to 3 inches of rainfall were received from southwest into north central Iowa.  As the line advanced eastward, a small mesoscale vorticity maximum was observed riding north along the line.  The thunderstorms became enhanced as it moved north with a line of damage extending from Clarke County north to Webster County.  Eighty two cars of a railroad train were derailed by the winds, with two of them blown off into the nearby field.  Numerous very large trees were downed and some farm buildings lost roofs.  Reports of trees and power lines being blown down continued north as the vorticity maximum lifted north.",Many large branches were down in town and several car ports flipped.,CSV,decatur
1309883,95933,576375,IOWA,19,2015,June,Thunderstorm Wind,C,197,WRIGHT,DMX,22-06-2015 06:07,CST-6,22-06-2015 06:07,0,0,0,0,5.00K,,Trained Spotter,55,EG,,,,,,,,,,1,SE,EAGLE GROVE ARPT,1,SE,EAGLE GROVE ARPT,42.71,-93.9,42.71,-93.9,"An MCS rolled through northern Iowa in the AM hours bringing with it numerous reports of high/damaging winds and some hail. The damaging winds brought down large tree limbs, power lines, large trees and damaged chicken and hog facilities. Lightning struck a house in Kossuth County damaging the chimney.",Trained spotter reported numerous six to eight inch tree limbs down.  Time radar estimated.,CSV,wright
1309884,95933,576376,IOWA,19,2015,June,Thunderstorm Wind,C,33,CERRO GORDO,DMX,22-06-2015 06:15,CST-6,22-06-2015 06:15,0,0,0,0,15.00K,,Public,62,EG,,,,,,,,,,1,E,PLYMOUTH,1,E,PLYMOUTH,43.25,-93.12,43.25,-93.12,"An MCS rolled through northern Iowa in the AM hours bringing with it numerous reports of high/damaging winds and some hail. The damaging winds brought down large tree limbs, power lines, large trees and damaged chicken and hog facilities. Lightning struck a house in Kossuth County damaging the chimney.",Public report of trees down across town.  Report and photos via social media and time radar estimated.,CSV,cerro gordo
1309885,95933,576378,IOWA,19,2015,June,Thunderstorm Wind,C,197,WRIGHT,DMX,22-06-2015 06:17,CST-6,22-06-2015 06:17,0,0,0,0,25.00K,,Public,55,EG,,,,,,,,,,0,N,CLARION,0,N,CLARION,42.73,-93.73,42.73,-93.73,"An MCS rolled through northern Iowa in the AM hours bringing with it numerous reports of high/damaging winds and some hail. The damaging winds brought down large tree limbs, power lines, large trees and damaged chicken and hog facilities. Lightning struck a house in Kossuth County damaging the chimney.",Public reported power lines and tree limbs down throughout town.  Report via WOI and time radar estimated.,CSV,wright
1309886,95933,576380,IOWA,19,2015,June,Thunderstorm Wind,C,197,WRIGHT,DMX,22-06-2015 06:19,CST-6,22-06-2015 06:19,0,0,0,0,100.00K,,Emergency Manager,70,EG,,,,,,,,,,3,WNW,GALT,3,WNW,GALT,42.69,-93.66,42.69,-93.66,"An MCS rolled through northern Iowa in the AM hours bringing with it numerous reports of high/damaging winds and some hail. The damaging winds brought down large tree limbs, power lines, large trees and damaged chicken and hog facilities. Lightning struck a house in Kossuth County damaging the chimney.",Emergency Manager reported prefabricated house moved off its foundation and significant hog facility damage done at the same location.  Time radar estimated.,CSV,wright
1309986,94184,566376,IOWA,19,2015,May,Thunderstorm Wind,C,49,DALLAS,DMX,17-05-2015 02:28,CST-6,17-05-2015 02:28,0,0,0,0,50.00K,,Social Media,61,EG,,,,,,,,,,1,E,BOUTON,1,E,BOUTON,41.85,-94.01,41.85,-94.01,"A strong upper level low pressure system lifted northeast out of the southwest U.S. during the early morning hours of the 17th.  The surface low was over South Dakota as a line of thunderstorms developed ahead of an advancing dry line that was south of the low.  The atmosphere was moderately unstable with about 2000 J/kg as the storms developed in the evening.  CAPE in the -10 to -30 C layer of the atmosphere was only about 400 J/kg with a freezing level around 13,000 feet.  The lifted index was in the -4 to -5 C range as the storms approached with 40 to 45 kts of shear available.  The LCL was quite low, around 750 meters.  CAPE in the zero to 3 km layer was 50 to 100 J/kg.  Precipitable water values were quite high, in the 1.25 to 1.5 inch range.  For the most part, the thunderstorms were not severe and produced mainly heavy rainfall.  Several reports of 2 to 3 inches of rainfall were received from southwest into north central Iowa.  As the line advanced eastward, a small mesoscale vorticity maximum was observed riding north along the line.  The thunderstorms became enhanced as it moved north with a line of damage extending from Clarke County north to Webster County.  Eighty two cars of a railroad train were derailed by the winds, with two of them blown off into the nearby field.  Numerous very large trees were downed and some farm buildings lost roofs.  Reports of trees and power lines being blown down continued north as the vorticity maximum lifted north.",Multiple large trees over 12 inches in diameter were blown down throughout town.,CSV,dallas
1310120,95086,571366,IOWA,19,2015,June,Thunderstorm Wind,C,151,POCAHONTAS,DMX,06-06-2015 23:41,CST-6,06-06-2015 23:41,0,0,0,0,100.00K,,Social Media,65,EG,,,,,,,,,,2,SSW,ROLFE,2,SSW,ROLFE,42.79,-94.54,42.79,-94.54,"An upper level trough pushed through the northern plains with an associated cold front extending southward into the central plains. Storms fired along the front to the west of Iowa in the evening and developed into a large MCS as it moved into Iowa. An MCV and a large squall line moved through northern and central Iowa during the overnight hours producing strong, damaging winds and heavy rain. Four brief tornadoes also occurred in central Iowa along the leading edge of the squall line in an area of stronger shear and higher moisture. The tornadoes mainly damaged trees and crops, however one did strike a barn and silo in rural Boone County. Another damaged traffic signals and an Iowa DNR nursery in the Ames area of Story County.",Four houses with tree damage and some outbuilding damage.,CSV,pocahontas
1310125,95985,576644,IOWA,19,2015,June,Thunderstorm Wind,C,77,GUTHRIE,DMX,24-06-2015 18:05,CST-6,24-06-2015 18:05,0,0,0,0,20.00K,,Trained Spotter,70,EG,,,,,,,,,,5,NNE,DALE,5,NNE,DALE,41.67,-94.3,41.67,-94.3,"A slowly northward moving boundary/warm front was draped across the area throughout the day.  By the evening vigorous storms fired up just north of the boundary and continued as the low level jet began to pick up.  Numerous reports of large hail and damaging winds were reported. Fairly quickly after sunset, storms transitioned away from multi-cellular severe to training heavy rain producers over an area NW to SE roughly from Carroll to Bloomfield, including portions of the Des Moines metro.  Resulting rainfall totals exceeded 3 inches in many locations and a few eclipsing 5 and 6 inches.  Widespread flash flooding and eventually river flooding occurred across large portions of the area mentioned above. Precipitable water values were in the 1.5 to 2.2 inch range with the freezing level around 14 to 15 kft across the state throughout the event.",Trained spotter reported wind gusts estimated at 80 mph at her home.,CSV,guthrie
1319272,99008,594498,IOWA,19,2015,July,Thunderstorm Wind,C,93,IDA,FSD,28-07-2015 04:45,CST-6,28-07-2015 04:45,0,0,0,0,,,Law Enforcement,52,EG,,,,,,,,,,1,W,IDA GROVE,1,W,IDA GROVE,42.35,-95.48,42.35,-95.48,"Thunderstorms produced damaging winds in Ida Grove in Ida County, and flash flooding at Hornick in Woodbury County, on the morning of July 28th.","Thunderstorm winds caused tree damage, including large limbs blown down. The winds also blew down at least two power lines.",CSV,ida
1326081,97327,585397,IOWA,19,2015,June,Thunderstorm Wind,C,87,HENRY,DVN,20-06-2015 18:13,CST-6,20-06-2015 18:13,0,0,0,0,0.00K,,Public,52,EG,,,,,,,,,,1,S,MT PLEASANT,1,S,MT PLEASANT,40.96,-91.55,40.96,-91.55,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.",A member of the public reported tree and road sign damage.,CSV,henry
1326082,97327,585398,IOWA,19,2015,June,Thunderstorm Wind,C,177,VAN BUREN,DVN,20-06-2015 18:25,CST-6,20-06-2015 18:25,0,0,0,0,0.00K,,Storm Chaser,52,EG,,,,,,,,,,1,SW,FARMINGTON,1,SW,FARMINGTON,40.64,-91.74,40.64,-91.74,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.","Tree was reported blown down, estimated wind by storm chaser at 60 mph.",CSV,van buren
1326083,97327,585400,IOWA,19,2015,June,Thunderstorm Wind,C,111,LEE,DVN,20-06-2015 18:45,CST-6,20-06-2015 18:45,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,1,NW,FT MADISON,1,NW,FT MADISON,40.64,-91.33,40.64,-91.33,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.",Several 3 to 6 inch diameter tree limbs were reported down.,CSV,lee
1326098,97327,585388,IOWA,19,2015,June,Thunderstorm Wind,C,57,DES MOINES,DVN,20-06-2015 19:02,CST-6,20-06-2015 19:02,0,0,0,0,0.00K,,Trained Spotter,61,EG,,,,,,,,,,1,NW,MEDIAPOLIS,1,NW,MEDIAPOLIS,41.01,-91.16,41.01,-91.16,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.","Twelve inch diameter trees were blown down on north side of town, power was also reported out.",CSV,des moines
1326099,97327,585390,IOWA,19,2015,June,Thunderstorm Wind,C,57,DES MOINES,DVN,20-06-2015 18:38,CST-6,20-06-2015 18:38,0,0,0,0,0.00K,,Trained Spotter,70,EG,,,,,,,,,,1,E,LENOX PARK,1,E,LENOX PARK,40.83,-91.11,40.83,-91.11,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.","Very large trees reported down near 2200 block of Isabella, |and a dumpster was in the road near Sunnyside and |Roosevelt  streets.",CSV,des moines
1326100,97327,585391,IOWA,19,2015,June,Thunderstorm Wind,C,57,DES MOINES,DVN,20-06-2015 18:45,CST-6,20-06-2015 18:45,0,0,0,0,0.00K,,Trained Spotter,70,EG,,,,,,,,,,1,SSE,LENOX PARK,1,SSE,LENOX PARK,40.81,-91.12,40.81,-91.12,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.",A spotter reported large trees uprooted and snapped off in town.,CSV,des moines
1326101,97327,585392,IOWA,19,2015,June,Thunderstorm Wind,C,101,JEFFERSON,DVN,20-06-2015 17:55,CST-6,20-06-2015 17:55,0,0,0,0,0.00K,,AWOS,52,MG,,,,,,,,,,1,NE,FAIRFIELD,1,NE,FAIRFIELD,41.01,-91.97,41.01,-91.97,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.",,CSV,jefferson
1326102,97327,585393,IOWA,19,2015,June,Thunderstorm Wind,C,101,JEFFERSON,DVN,20-06-2015 18:09,CST-6,20-06-2015 18:09,0,0,0,0,0.00K,,Trained Spotter,52,EG,,,,,,,,,,2,WSW,CAPPOCK,2,WSW,CAPPOCK,41.16,-91.76,41.16,-91.76,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.",A spotter estimated a 60 mph wind gust.,CSV,jefferson
1326337,97327,585402,IOWA,19,2015,June,Thunderstorm Wind,C,111,LEE,DVN,20-06-2015 18:32,CST-6,20-06-2015 18:32,0,0,0,0,0.00K,,Trained Spotter,56,EG,,,,,,,,,,1,N,DENMARK,1,N,DENMARK,40.75,-91.33,40.75,-91.33,"Widespread severe thunderstorms from the late morning through the evening hours June 20th, produced large hail, damaging winds, and heavy rains.  In addition 4 tornadoes occurred.  One tornado resulted in 2 injuries when a house was destroyed.  Another person was injured by a lightning strike.","A spotter reported numerous trees damaged, camper blown onto side, and a telephone pole down.",CSV,lee
