year,county,rolling_3yr_mean,ndvi_peak,ndvi_slope,temp_anomaly,net_moisture_stress,heat_days_gt32,wind_severe_days_58_cutoff
2025,hardin,207.36666666666665,0.7576383695862379,0.0027826762219711897,0.0,0.06481538113363555,2,0
2025,harrison,180.9666666666667,0.7489248613775474,0.00282959541212743,0.0,-0.22060783087292252,4,0
2025,henry,192.16666666666666,0.7954305436906883,0.0029305953637048135,0.0,0.05429512372701458,3,1
2025,howard,204.53333333333333,0.7172749591228383,0.0025099212362103226,0.0,0.21954387129653088,0,0
2025,humboldt,202.33333333333334,0.7523653687014487,0.0026119500287920816,0.0,0.03556666250734856,2,0
2025,ida,213.5666666666667,0.7395220165867715,0.002929593686953051,0.0,-0.20070158052295833,2,1
2025,iowa,212.86666666666665,0.7792983252248445,0.003079520400672728,0.0,-0.015058361672265931,3,0
2025,jackson,212.1,0.7804605238286704,0.0030245856835895745,0.0,-0.14730804424582825,2,0
2025,jasper,214.4333333333333,0.8014830703415943,0.0032225176918079276,0.0,-0.12507190331210905,3,0
2025,jefferson,192.26666666666665,0.794489242638797,0.0030289853395529774,0.0,-0.059524739733556244,3,0
2025,johnson,210.46666666666667,0.7664446097504627,0.0031209121909987303,0.0,-0.052646485866395636,3,0
2025,jones,214.0666666666667,0.7647862216686636,0.0028176613881163515,0.0,-0.09683822379805995,1,0
2025,keokuk,186.16666666666666,0.8056116599732898,0.0030580141587229896,0.0,-0.0801686874018655,3,0
2025,kossuth,192.73333333333335,0.7526964777232752,0.002721242819438725,0.0,0.12285845610794364,2,1
2025,lee,201.73333333333335,0.803897623273339,0.0030037008003024985,0.0,-0.05588880109572799,3,1
2025,linn,208.20000000000002,0.7581041809327942,0.002961481000773936,0.0,-0.03307299124647651,1,1
2025,louisa,200.1,0.7920503568929596,0.002939156325726456,0.0,0.014845595052971852,2,1
2025,lucas,159.83333333333334,0.7920350525067315,0.0031664694532995952,0.0,-0.1035464732897777,3,0
2025,lyon,196.6,0.76731519290172,0.002735432467139265,0.0,-0.06921648512290704,2,1
2025,madison,188.16666666666666,0.7665120665632068,0.0033143194270535336,0.0,0.009983619288044606,3,0
2025,mahaska,208.03333333333333,0.8217049880111723,0.0031859854982155236,0.0,-0.099584034518147,3,1
2025,marion,199.0,0.8013947913625448,0.003177819161529162,0.0,-0.11161042708401281,3,1
2025,marshall,217.5333333333333,0.775957721436023,0.0031053853963515588,0.0,-0.0855771701597997,2,0
2025,mills,202.1,0.7714002773745687,0.0029465859046079027,0.0,-0.12443789128732714,4,1
2025,mitchell,200.83333333333334,0.7274503061052144,0.002537534463392155,0.0,0.2442259469226873,0,0
2025,monona,175.33333333333334,0.7393786789066232,0.002729095343067726,0.0,-0.2213419945966395,3,1
2025,monroe,172.73333333333335,0.8209000477604885,0.0033439425561756176,0.0,-0.14090637234393305,3,0
2025,montgomery,203.26666666666665,0.7456672349221293,0.0028823290884618332,0.0,0.03789402786871631,3,0
2025,muscatine,215.13333333333333,0.7796259821901268,0.0029839403500775746,0.0,-0.04295108932146467,2,2
2025,o brien,204.26666666666665,0.765862611729768,0.002772901024909317,0.0,0.08769907504662654,2,0
2025,osceola,203.0666666666667,0.7556147156529516,0.002734181813431436,0.0,0.10885400286312075,2,1
2025,page,196.73333333333335,0.7602308171633088,0.0028732509435680726,0.0,-0.0004567038343091775,3,2
2025,palo alto,196.6,0.7535398398317015,0.0026636799425289754,0.0,0.05809558803116207,2,1
2025,plymouth,191.03333333333333,0.7453534082082358,0.00260069956878731,0.0,0.011192191678261187,2,2
2025,pocahontas,206.4333333333333,0.7659915032283136,0.002759150551403722,0.0,-0.0025366908800542503,2,0
2025,polk,204.33333333333334,0.7885351989893749,0.0033811608197662586,0.0,-0.05355860533834197,3,1
2025,pottawattamie,203.26666666666665,0.7497317579939295,0.002847501498717545,0.0,-0.06855936538952605,4,0
2025,poweshiek,207.0666666666667,0.80054394974232,0.003100976549975565,0.0,-0.09098228368351023,3,0
2025,ringgold,162.23333333333332,0.7857752957394144,0.0031643080462082952,0.0,-0.05913520106674861,3,0
2025,sac,213.53333333333333,0.7559884110604582,0.0030146524203911573,0.0,-0.1849233672364899,2,0
2025,scott,220.16666666666666,0.7804684684374725,0.0029300224398208265,0.0,-0.048668744722356515,2,2
2025,shelby,198.5,0.7450735664920052,0.0031390818733758002,0.0,-0.06215889364742636,2,0
2025,sioux,209.53333333333333,0.7710643542642588,0.0026644636521552753,0.0,0.020369845079029215,2,2
2025,story,211.33333333333334,0.7895548486941226,0.0034249411657087596,0.0,-0.02927227673477417,2,0
2025,tama,204.86666666666667,0.7641400303454737,0.0028934265677562727,0.0,-0.032785154268822454,2,0
2025,taylor,185.9,0.7662887957653857,0.0029840928900561024,0.0,0.02676497085894541,3,1
2025,union,183.86666666666667,0.75722975843927,0.002945742549984233,0.0,-0.014104349752954883,3,0
2025,van buren,167.9,0.7972854682422593,0.003018702645009675,0.0,-0.06277201130773616,3,1
2025,wapello,183.9,0.8228927165898718,0.003195175024487066,0.0,-0.07573545287223614,3,1
2025,warren,175.0,0.7875821094979331,0.0031191733652350274,0.0,-0.008876930843920798,3,0
2025,washington,186.4666666666667,0.7894330056458714,0.003001768062422475,0.0,-0.016325296802419686,3,1
