,2023,2024,ratio_b_to_a
ndvi_peak,8.299876248617316,7.212251043097525,0.8689588648142821
temp_anomaly,7.774150338024387,9.564765009517668,1.230329308494994
net_moisture_stress,5.924165765628827,3.8175087313761003,0.6443960014631506
county,3.2378296523101917,3.972599928825344,1.2269329629466126
heat_days_gt32,1.4424840810944497,1.1052043660274284,0.7661813260281399
ndvi_slope,1.2475012027118682,1.5529649885961763,1.2448605141384061
rolling_3yr_mean,1.132920470693945,2.7031801723291506,2.386028183137496
wind_severe_days_58_cutoff,0.2820141626089091,0.21990637681899755,0.7797706852189504
